x y z nx ny nz state
1295.77 898.749 1749.63 -0.92448 -0.37542 -0.0663115 1
1296.19 892.691 1747.29 0.600345 -0.799629 0.0133695 1
1299.69 902.405 1746.77 0.733523 -0.60347 -0.312679 1
1300.49 873.055 1748.38 -0.235059 -0.666469 -0.707507 1
1300.98 891.269 1748.27 0.656264 0.447639 -0.607401 1
1300.97 891.26 1748.32 0.623695 0.217313 0.750853 1
1300.52 896.585 1746.58 0.787457 0.0570258 -0.613726 1
1299.71 897.914 1749.63 0.809331 -0.583374 -0.0682458 1
1300.1 896.95 1748.89 -0.294829 -0.906291 0.302841 1
1300.09 897.009 1748.91 -0.552596 0.426336 0.716154 1
1299.48 903.773 1746.51 -0.0371591 0.320804 -0.946416 1
1298.7 861.39 1747.85 -0.859138 0.0967821 -0.502508 1
1294.5 905.95 1745.71 -0.873122 -0.116866 0.473287 1
1294.64 903.203 1747.88 -0.752819 -0.52474 0.397381 1
1300.29 869.49 1747.46 -0.705252 -0.704794 0.0767082 1
1300.01 900.265 1748.35 -0.609955 -0.578012 -0.542086 1
1300.76 874.721 1747.97 -0.828228 0.556813 0.0632251 1
1301.23 885.96 1748.07 0.03964 0.619001 0.784389 1
1297.23 903.454 1750.67 -0.213247 0.0206349 0.97678 1
1301.15 878.822 1745.83 -0.882523 0.469042 -0.0339539 1
1301.03 876.511 1747.08 0.0509868 0.984159 0.169798 1
1300.58 883.234 1749.36 -0.83482 -0.54999 0.0242217 1
1299.7 902.265 1747.72 0.812663 0.223199 0.538295 1
1296.35 888.589 1745.74 0.754908 0.407408 -0.513938 1
1301.11 880.989 1747.61 -0.995838 0.0770647 -0.04865 1
1301.11 887.235 1747.88 -0.893614 0.371716 0.251557 1
1300.84 893.389 1745.96 -0.98206 -0.130489 -0.136128 1
1301.06 886.726 1748.63 0.659063 0.0169105 0.751897 1
1301.16 879.13 1745.85 0.657902 -0.750051 -0.0677361 1
1293.21 909.853 1749.4 -0.383546 0.330148 -0.862493 1
1299.24 870.143 1749.28 -0.995909 0.0896456 -0.0113108 1
1300.69 874.234 1748.21 -0.44764 0.214486 0.86811 1
1301.03 891.027 1746.8 0.492756 -0.460204 0.738515 1
1301.12 889.773 1747.47 -0.139468 0.980294 -0.139899 1
1301.25 882.908 1746.39 -0.961635 -0.195278 0.192675 1
1300.16 868.322 1746.35 -0.345439 -0.110507 -0.931912 1
1300.76 894.465 1747.56 0.113079 -0.935174 -0.335654 1
1301.18 879.054 1746.41 0.0688261 0.394816 0.916179 1
1295.06 901.467 1745.62 0.782087 -0.603608 0.15491 1
1300.25 868.862 1746.57 -0.00904039 -0.664826 0.746943 1
1301.26 880.806 1745.37 0.0255147 -0.353254 0.935179 1
1296.4 884.281 1747.53 -0.0396431 0.969952 -0.240045 1
1301.08 877.637 1746.07 -0.840763 -0.54132 -0.00953219 1
1301.11 877.661 1746.03 -0.0433626 0.059766 -0.99727 1
1295.9 897.954 1745.43 -0.659172 0.113645 -0.743355 1
1301.23 886.56 1746.08 0.681177 0.641417 -0.352962 1
1301.18 879.327 1745.59 0.482805 -0.545227 -0.685293 1
1301.18 879.319 1745.63 0.449262 -0.771537 0.450438 1
1300.6 895.176 1748.64 0.649131 0.737233 0.187393 1
1299.89 868.283 1745.48 0.234815 0.691184 -0.683466 1
1297.46 904.031 1750.66 0.829697 -0.0246282 -0.55767 1
1299.73 897.285 1749.88 -0.350779 0.379132 -0.856279 1
1300.11 898.222 1749.15 -0.650113 0.050164 -0.75818 1
1300.15 898.219 1749.14 0.353642 -0.0278921 -0.934965 1
1295.8 895.195 1747.41 0.114642 -0.97063 0.211508 1
1295.82 895.249 1747.41 0.869805 0.457729 0.184182 1
1294.81 903.487 1745.63 0.201187 0.370012 -0.906981 1
1301.24 880.726 1746.92 -0.0595621 -0.260925 0.96352 1
1301.15 888.69 1746.66 -0.629479 0.502775 0.59243 1
1300.79 873.84 1747.39 -0.608886 -0.789004 -0.0820404 1
1300.08 899.225 1748.95 0.215354 -0.538729 0.81449 1
1300.29 893.299 1749.56 -0.649142 -0.121069 -0.750971 1
1301.09 890.252 1747.08 0.0264774 -0.570832 -0.82064 1
1296.27 894.713 1745.38 0.745719 -0.388219 -0.541469 1
1301.09 889.779 1747.62 -0.865395 -0.473109 0.165102 1
1300.96 878.88 1745.36 0.622984 0.159631 -0.765774 1
1300.6 880.471 1749.18 0.959474 0.15769 0.233546 1
1301.15 888.739 1746.71 0.546029 0.637426 0.543636 1
1294.12 905.975 1746.55 0.776832 0.551435 0.304058 1
1301.04 876.924 1745.96 0.70006 0.255886 0.666662 1
1296.11 892.486 1746.48 -0.890241 0.13333 -0.435539 1
1299.38 902.653 1745.74 0.248265 0.311357 0.91729 1
1300.91 874.862 1746.98 0.114629 0.889619 0.442084 1
1300.99 881.111 1746.71 -0.251045 -0.0633154 -0.965902 1
1300.69 872.838 1746.94 -0.942505 0.331359 -0.0434203 1
1298.98 862.168 1745.9 -0.266653 0.0789241 -0.960556 1
1299.75 897.377 1749.78 -0.0501187 -0.234294 0.970873 1
1293.41 909.005 1749.14 -0.963764 -0.261047 -0.0548903 1
1301 876.664 1747.48 -0.929177 -0.15602 -0.335094 1
1295.08 901.943 1745.69 -0.702948 -0.430445 -0.566198 1
1300.64 895.414 1748 0.408142 -0.904727 0.122021 1
1300.64 895.47 1747.97 0.229911 0.723047 -0.651417 1
1299.74 865.875 1747.23 0.961243 0.0557781 0.27 1
1300.16 882.488 1749.67 0.345476 0.358789 0.867132 1
1300.18 882.458 1749.62 0.671519 -0.419819 -0.610586 1
1300.6 874.608 1748.5 0.218662 -0.960141 0.174116 1
1300.98 888.198 1747.57 -0.113962 0.870519 0.478758 1
1300.15 872.271 1748.76 0.258158 0.127186 -0.957694 1
1299.83 867.649 1745.93 0.893076 0.101496 -0.438308 1
1299.8 867.614 1745.96 -0.00351284 -0.87988 0.475184 1
1295.81 895.336 1746.93 -0.600335 -0.74437 -0.292422 1
1300.64 872.09 1745.42 0.668943 0.348152 -0.656738 1
1300.61 871.838 1747.29 -0.0277541 0.41982 0.907183 1
1301.25 882.441 1747 0.723455 -0.669395 0.168885 1
1299.8 901.909 1745.68 0.731664 -0.0774902 -0.677246 1
1295.81 895.248 1747.87 -0.769802 -0.406343 0.49223 1
1300.19 870.95 1748.37 0.949317 0.0630698 0.307928 1
1300.54 894.925 1748.9 0.774407 0.559625 0.295151 1
1300.79 894.25 1746.82 -0.00420052 0.506471 -0.862247 1
1301.05 878.02 1748.05 0.153281 0.92964 -0.335073 1
1301.09 877.878 1746.95 -0.524087 0.82097 0.226587 1
1300.71 892.702 1747.43 -0.56164 -0.816161 -0.1358 1
1299.42 902.491 1748.49 -0.882973 0.171558 0.436951 1
1299.46 902.45 1748.46 0.0774103 -0.914864 -0.396273 1
1296.01 893.008 1747.13 -0.0471387 0.483664 0.873983 1
1293.94 906.58 1746.68 0.161497 -0.545757 -0.822233 1
1295.51 900.528 1749.7 0.994241 0.0954692 0.0486935 1
1294.25 907.21 1745.85 -0.0304004 0.424749 -0.904801 1
1299.82 901.68 1746.09 -0.667257 0.238811 -0.705505 1
1296.11 894.491 1745.32 0.198195 -0.773051 0.602587 1
1296.13 894.528 1745.32 0.691113 0.21618 0.689659 1
1299.07 862.228 1745.89 -0.783705 0.620037 -0.0368918 1
1300.12 868.347 1746.3 -0.62356 0.750109 -0.220249 1
1301.24 881.371 1745.53 -0.852808 0.520605 0.0411076 1
1300.51 871.264 1747.65 0.126165 -0.123999 -0.984229 1
1299.94 872.033 1748.76 0.403188 -0.426648 -0.809575 1
1301.02 877.031 1747.68 -0.769582 -0.635839 -0.0587467 1
1300.85 877.28 1746.27 0.202001 0.429443 -0.880212 1
1294.93 901.403 1747.81 0.185411 -0.760249 0.622611 1
1301.15 888.599 1747.75 -0.312143 -0.14848 0.938361 1
1301.14 888.577 1747.71 -0.74493 -0.665717 -0.0435942 1
1301.17 888.64 1747.69 -0.0264571 0.79892 -0.600855 1
1299.89 866.898 1745.82 0.367904 -0.114505 -0.922787 1
1295.83 896.662 1745.35 -0.665437 0.722738 -0.186662 1
1300.02 900.033 1748.68 -0.491199 0.718577 0.492312 1
1300.6 895.57 1747.94 0.916435 0.349263 0.195349 1
1301.09 877.79 1746.78 0.443218 0.0381528 0.895601 1
1300.36 883.142 1749.28 0.416386 -0.908517 -0.0349334 1
1299.51 903.209 1748.76 -0.238403 -0.680003 -0.693369 1
1300.46 894.682 1748.2 -0.398461 -0.764345 0.506957 1
1300.34 869.835 1747.31 -0.392644 0.897269 0.20184 1
1300.35 869.76 1747.31 0.000187852 -0.977142 0.212589 1
1300.36 869.799 1747.26 0.159143 -0.00254217 -0.987252 1
1300.6 895.99 1747.84 -0.125365 0.942801 0.308886 1
1300.58 895.934 1747.83 -0.765124 -0.568671 0.301991 1
1299.86 871.954 1749.05 0.103244 0.960336 0.25903 1
1299.85 871.881 1749.01 -0.173914 -0.720882 -0.670883 1
1300.96 877.121 1748.08 -0.314512 0.31114 -0.896813 1
1300.23 868.925 1745.92 0.900163 0.435379 -0.0123487 1
1300.68 895.322 1745.67 -0.822774 0.166374 -0.543473 1
1301.27 884.562 1745.42 0.838473 -0.539448 0.0771915 1
1300.22 897.471 1749.16 -0.458415 0.817947 0.347588 1
1299.11 870.56 1749.39 0.787163 0.560381 0.257582 1
1301.26 881.559 1745.9 0.343944 -0.438887 -0.830109 1
1295.82 895.02 1747.43 0.120823 -0.694528 -0.709248 1
1300.95 892.122 1747.13 0.709226 0.414157 -0.570502 1
1301.05 890.793 1746.63 0.652919 -0.738347 -0.168943 1
1295.37 898.918 1746.72 -0.492601 -0.8695 -0.036239 1
1300.95 892.161 1746.19 0.679111 -0.681305 0.273187 1
1298.8 861.003 1747.41 0.239621 0.969071 -0.0590124 1
1300.04 900.124 1746.85 0.966188 -0.228698 0.119075 1
1300.3 869.916 1745.77 -0.86726 0.0225447 0.497344 1
1300.97 883.737 1748.81 0.899289 -0.432935 0.0620133 1
1300.95 892.058 1746.92 0.723882 0.342255 -0.599046 1
1299.93 901.23 1745.6 -0.152543 0.812423 -0.562761 1
1295.25 901.466 1745.8 0.485807 0.432833 -0.759373 1
1301.17 888.351 1747.35 0.493236 -0.76757 0.409335 1
1301.28 882.192 1746.06 0.0445108 -0.921272 -0.386365 1
1299.4 863.853 1745.49 0.865997 -0.321161 -0.383282 1
1300.75 874.384 1747.43 0.670233 -0.225949 -0.706919 1
1300.75 874.366 1747.48 0.605542 -0.638401 0.475146 1
1296.53 884.126 1747.41 -0.300073 0.264458 0.916525 1
1301.21 882.703 1747.99 -0.84129 0.0412157 0.539011 1
1301.23 880.559 1746.86 -0.0159907 0.99336 0.11393 1
1300.99 891.377 1747.16 0.926095 0.376559 -0.0234948 1
1300.45 897.288 1746.29 0.674883 0.716059 -0.178305 1
1301.24 882.139 1746.04 -0.900198 -0.422654 -0.104918 1
1299.72 897.967 1749.84 0.591193 0.758424 0.27438 1
1300.69 886.182 1749.36 0.623453 -0.219966 -0.750281 1
1300.84 882.687 1749.05 -0.227402 0.849073 0.476827 1
1294.88 902.161 1745.68 0.857874 0.198792 -0.47385 1
1300.95 880.056 1746.66 0.0427529 0.480789 -0.875793 1
1298.96 863.748 1748.38 -0.13805 -0.988059 -0.0684197 1
1301.16 881.337 1748.15 -0.410731 -0.426171 -0.806026 1
1300.99 875.918 1745.46 -0.553318 -0.134403 0.822055 1
1300.4 894.93 1748.53 -0.115682 0.815865 0.566552 1
1300.67 894.986 1748.02 -0.788186 -0.518892 -0.33093 1
1296.39 887.021 1746.95 0.822071 0.553185 -0.134853 1
1300.52 894.773 1748.26 -0.0663085 0.888852 -0.45337 1
1300.5 894.765 1748.29 -0.559935 0.696457 0.448799 1
1295.32 900.879 1749.57 0.412709 -0.561475 0.717229 1
1300.93 876.144 1747.83 0.888057 -0.190087 0.418595 1
1299.53 902.857 1748.51 -0.152531 0.624987 0.765588 1
1299.58 864.841 1745.34 0.958733 0.160887 -0.234406 1
1299.86 901.396 1746.54 -0.545313 -0.780969 0.304501 1
1299.89 901.39 1746.51 0.185127 -0.893955 -0.408134 1
1299.76 898.367 1749.44 0.0343343 0.0303826 0.998948 1
1301.13 878.701 1746.07 -0.847665 0.170736 -0.502309 1
1296.51 870.604 1749.02 -0.867087 0.163489 0.470564 1
1299.61 901.465 1748.73 -0.803059 -0.455935 0.383691 1
1301.24 882.224 1747.56 0.564761 -0.656289 0.500329 1
1300.19 868.407 1745.67 0.0427655 0.542415 0.839021 1
1301.02 885.313 1748.28 0.231108 -0.630628 -0.740876 1
1297.1 905.608 1750.9 0.773864 -0.16885 0.61043 1
1299.93 876.347 1749.45 0.905663 -0.201954 0.372814 1
1299.9 876.366 1749.47 0.0844227 0.290121 0.953259 1
1299.51 864.541 1747.16 -0.896049 0.39396 0.204676 1
1300.9 892.953 1745.4 -0.986848 0.160454 0.0196469 1
1300.18 871.249 1748.48 0.336203 0.259434 0.905351 1
1300.88 893.511 1745.83 -0.0796762 0.407057 0.909921 1
1299.47 902.104 1748.46 -0.526525 -0.251579 0.812084 1
1299.49 902.156 1748.42 -0.0237382 0.998891 0.0406666 1
1301.13 880.634 1748.2 0.273594 0.227156 0.934637 1
1299.84 899.974 1748.76 -0.245436 0.0792093 -0.966171 1
1301.16 878.808 1745.32 0.466438 -0.347011 0.813646 1
1294.54 905.302 1745.67 0.85155 0.524273 0.000577552 1
1300.42 880.383 1749.41 0.101101 -0.970897 -0.217113 1
1300.43 880.449 1749.4 0.463158 0.787954 -0.405726 1
1300.35 897.709 1748.05 0.84053 0.147442 0.521316 1
1301.15 884.414 1748.47 0.368491 0.802201 -0.469774 1
1299.82 901.162 1745.59 0.531803 -0.665494 -0.52374 1
1296.12 896.86 1749.69 -0.670974 0.656825 0.344057 1
1300.94 875.161 1745.67 0.107109 -0.466557 -0.877982 1
1300.56 895.171 1748.83 0.116765 0.308705 0.943964 1
1300.79 873.706 1745.68 0.857736 0.048849 0.511765 1
1300.36 892.405 1749.55 0.067836 0.240275 0.968332 1
1300.92 884.67 1748.95 -0.880202 -0.327904 -0.343109 1
1300.97 892.17 1747.09 0.0763752 -0.848814 0.523146 1
1295.9 896.099 1746.87 -0.0200062 0.625955 -0.779603 1
1295.92 896.039 1746.9 0.558567 -0.820349 -0.122601 1
1300.42 870.673 1747.65 -0.452308 -0.393684 -0.800269 1
1300.95 892.082 1746.87 0.665417 -0.233739 0.708933 1
1294.83 902.187 1747.35 -0.80584 0.0483235 0.590159 1
1301.15 878.861 1745.37 0.750163 0.410655 -0.518284 1
1299.78 866.801 1745.84 -0.862537 0.271167 -0.427198 1
1300.9 875.272 1747.1 0.874183 -0.330233 -0.35602 1
1299.52 903.092 1748.78 0.49644 0.649692 -0.575714 1
1301.26 885.551 1746.32 0.46885 0.0407054 0.882339 1
1301.28 882.691 1746.52 0.0446274 -0.797217 0.602041 1
1300.74 894.995 1745.64 0.0345797 -0.644054 0.764198 1
1300.74 894.982 1745.6 -0.0227864 -0.986718 -0.160834 1
1300.74 895.052 1745.58 -0.0728801 0.801961 -0.592914 1
1300.16 868.441 1745.95 0.899986 -0.0463567 0.433448 1
1300.24 880.487 1749.21 0.695127 0.247239 -0.675034 1
1300.91 892.945 1746.89 -0.107447 0.965622 -0.236704 1
1300.23 899 1745.94 0.642902 0.681605 0.349417 1
1300.33 897.457 1748.78 0.711652 -0.423947 0.560197 1
1300.81 883.736 1749.08 0.803336 0.420436 0.421764 1
1301.23 880.626 1746.83 -0.0726061 -0.588381 0.805317 1
1300.97 875.879 1747.64 -0.117484 -0.72532 0.678313 1
1293.38 908.958 1748.65 -0.907415 -0.313692 -0.279634 1
1301.02 891.565 1745.33 -0.66092 0.574031 -0.483398 1
1299.61 902.907 1746.77 -0.560285 -0.331482 -0.759079 1
1296.24 892.849 1746.89 -0.30881 0.693647 -0.650761 1
1300.8 873.635 1747.11 -0.122751 -0.9835 0.132892 1
1300.77 873.68 1747.12 -0.852041 0.130572 0.506929 1
1300.82 893.742 1746.96 -0.263439 -0.676045 -0.68816 1
1300.83 893.814 1746.98 -0.0450225 0.986057 -0.160199 1
1300.8 893.78 1746.96 -0.709468 0.210508 -0.672563 1
1300.59 872.214 1747.56 0.363202 -0.226226 0.903829 1
1300.9 892.916 1746.13 -0.533068 -0.761233 0.369274 1
1300.65 883.376 1749.34 -0.208961 -0.967205 0.144396 1
1300.43 895.954 1748.96 0.865614 -0.50026 -0.021248 1
1295.85 894.854 1747.08 0.352011 0.376018 -0.857145 1
1300.95 892.166 1746.04 0.996611 0.0305248 0.0763886 1
1296.28 908.605 1751.02 0.401382 0.324525 0.856491 1
1299.02 861.848 1746.23 -0.285088 0.30677 -0.908084 1
1301.11 886.48 1748.44 -0.980772 0.112341 -0.159579 1
1301.16 886.506 1748.42 0.140761 0.742377 -0.655029 1
1298.85 861.771 1746.01 -0.504672 0.281706 0.816056 1
1294.62 903.185 1747.61 -0.042542 0.1802 0.98271 1
1299.38 904.132 1747.39 0.559171 0.575591 -0.596676 1
1299.28 904.862 1745.74 -0.297498 0.169089 -0.93963 1
1301.16 880.087 1747.58 0.967421 -0.250827 0.0343757 1
1295.94 894.865 1747.4 0.826905 0.454338 0.331367 1
1295.96 895.563 1747.27 -0.689772 -0.304787 0.656749 1
1298.27 861.057 1748.4 0.601599 -0.722423 0.340858 1
1300.58 895.945 1746.98 0.962719 0.266307 0.047457 1
1300.6 871.936 1745.39 -0.901466 -0.345353 0.260941 1
1295.85 895.093 1747 -0.927035 -0.198707 -0.317997 1
1295.89 895.114 1747.05 0.0962993 0.351646 0.931167 1
1301.11 877.797 1746.58 0.0846172 0.986202 -0.142288 1
1300.13 868.173 1746.69 -0.267534 -0.0120864 -0.963473 1
1300.98 882.351 1748.81 -0.453841 0.19778 0.868857 1
1297.35 882.661 1749.43 -0.924854 -0.380198 -0.00971184 1
1301.05 876.801 1746.61 0.0535426 -0.746573 0.663145 1
1300.75 873.298 1746.92 0.510552 0.105878 -0.853303 1
1301.05 891.278 1746.11 0.0953728 -0.995216 0.021209 1
1301.01 891.294 1746.11 -0.797022 -0.600066 -0.0683886 1
1301.23 882.09 1746.77 0.747167 -0.1224 0.653268 1
1299.82 871.865 1748.75 -0.159833 0.145196 -0.976407 1
1300.71 892.116 1747.71 0.264585 0.945736 -0.188623 1
1300.7 892.078 1747.68 -0.119157 -0.104879 -0.987321 1
1294.07 906.066 1746.64 -0.0601367 -0.916232 -0.39611 1
1295.29 899.379 1745.53 -0.0986669 0.688413 0.718577 1
1295.36 868.081 1746.33 -0.647216 -0.762106 -0.0174966 1
1295.37 868.144 1746.35 -0.305563 0.772923 0.556077 1
1296.45 884.645 1747.09 0.874981 -0.483635 0.0224616 1
1300.02 867.972 1745.52 -0.464861 0.76808 0.440406 1
1300.02 867.968 1745.48 -0.368512 0.677074 -0.637 1
1300.25 897.854 1748.87 0.882965 0.443292 0.154485 1
1300.06 881.723 1749.49 0.0594471 0.907103 -0.416689 1
1296.09 892.543 1746.87 -0.868404 -0.419019 -0.265137 1
1296.16 892.561 1746.86 0.789371 0.0192447 -0.613615 1
1300.88 874.546 1747.17 0.0548522 0.319052 0.946149 1
1300.18 899.301 1747.86 0.158715 -0.973104 -0.16697 1
1299.61 902.606 1745.65 0.442715 0.436037 0.783502 1
1300.07 898.331 1745.48 -0.639425 -0.489861 -0.592598 1
1299.77 901.605 1748.26 -0.770516 -0.623031 -0.134678 1
1301.19 888.111 1747.54 0.0721533 0.997078 -0.0250872 1
1301.19 888.036 1747.52 0.116464 -0.774978 -0.621165 1
1299.32 863.414 1746.09 -0.83225 -0.0500946 -0.552132 1
1293.42 908.948 1746.58 0.631663 0.321687 0.705351 1
1301.27 882.618 1746.45 -0.265653 0.400035 -0.877155 1
1301.21 880.077 1747.32 0.0686754 0.966319 0.248013 1
1301.12 877.957 1746.18 -0.299434 0.329787 0.89531 1
1301.22 881.031 1746.78 -0.635067 0.538847 0.553474 1
1301.04 877.075 1747.35 0.662834 0.354815 0.659362 1
1300.78 894.093 1746.04 -0.762851 -0.615089 -0.19931 1
1296.24 892.782 1746.84 -0.341356 0.718141 -0.606424 1
1301.12 888.82 1747.86 0.995252 0.0801877 -0.0551583 1
1299.54 903.013 1745.66 0.787927 0.193149 -0.584692 1
1300.82 893.932 1746.63 -0.273898 0.905149 0.325092 1
1301.26 885.444 1747.62 -0.138281 -0.961549 0.237279 1
1298.34 885.627 1750.15 0.719689 0.0708646 -0.69067 1
1301.18 879.628 1745.61 -0.900324 -0.186483 -0.393243 1
1301.24 882.638 1747.23 -0.575946 0.741988 -0.343133 1
1300.53 896.464 1747.01 -0.601679 -0.469617 -0.646097 1
1300.56 896.474 1747.08 -0.00714065 -0.256475 0.966524 1
1301.08 877.049 1745.96 -0.0318046 -0.869309 0.493245 1
1300.85 874.608 1747.13 -0.762646 -0.519509 -0.385334 1
1299.65 901.551 1748.51 0.411175 -0.8099 0.418327 1
1299.66 901.56 1748.47 0.608308 -0.585503 -0.535862 1
1300.14 896.562 1749.02 -0.346824 -0.747108 -0.567048 1
1301.1 878.016 1745.84 -0.949668 -0.31272 0.0183371 1
1300.7 874.714 1747.41 0.563989 0.164194 -0.809294 1
1296.49 866.421 1749.3 0.0288673 -0.361547 0.931907 1
1300.49 870.941 1746.5 -0.966949 0.250583 0.04709 1
1295.89 895.192 1747.28 -0.756562 -0.65367 -0.0181633 1
1300.99 876.391 1746.67 0.783551 -0.596109 0.175222 1
1300.86 874.765 1746.98 0.85867 -0.398656 0.322118 1
1299.91 897.014 1749.75 0.515804 0.811309 -0.275179 1
1296.28 870.764 1748.92 -0.34696 0.248173 -0.904449 1
1301.23 884.064 1747.69 -0.854465 0.161004 -0.493931 1
1296.04 892.715 1747.24 0.11439 -0.85233 -0.510341 1
1300.43 870.693 1746.26 0.235884 -0.262525 -0.935649 1
1301.29 885.111 1746.13 0.0464861 0.77459 0.630754 1
1300.61 872.175 1747.61 0.327647 -0.798151 0.505571 1
1299.38 863.71 1745.99 0.458642 -0.873521 0.163124 1
1301.26 882.919 1745.68 0.929508 0.366657 0.0397196 1
1300.18 868.354 1745.94 -0.0377646 -0.0452855 -0.99826 1
1300.13 899.611 1748.35 -0.0789397 0.994769 -0.0648281 1
1300.05 867.747 1745.9 -0.79645 0.576742 0.181761 1
1300.08 867.681 1745.89 -0.0926415 -0.986762 -0.133111 1
1301.12 885.669 1748.6 -0.194531 -0.837559 0.510542 1
1297.43 903.36 1750.67 -0.876456 -0.432056 -0.212491 1
1300.01 867.502 1747.5 -0.0637588 0.574796 0.815809 1
1297.48 863.137 1749.3 0.967894 -0.108559 -0.226707 1
1301.24 883.7 1747.83 0.762783 0.624881 0.166389 1
1300.63 894.801 1748.25 0.720525 0.692946 0.0258671 1
1295.96 895.578 1747.31 0.613493 0.705902 0.354017 1
1300.45 873.744 1747.95 0.228766 -0.339789 -0.912255 1
1300.77 894.441 1747.51 0.0259068 0.329346 -0.943854 1
1299.52 902.303 1748.56 -0.0193788 -0.972477 0.232193 1
1298.35 885.696 1750.15 -0.00945697 -0.129377 0.99155 1
1300.95 878.893 1745.3 0.793151 -0.154996 0.588971 1
1295.3 901.575 1745.62 0.0188132 -0.493666 -0.869448 1
1295.3 901.571 1745.69 -0.0908087 -0.580657 0.809068 1
1299.2 863.817 1748 -0.395048 -0.545744 0.738986 1
1301.25 887.369 1745.3 -0.0281111 -0.256171 0.966223 1
1299.88 901.221 1748.18 0.414421 -0.901685 0.123369 1
1300.75 873.823 1747.88 0.0252318 -0.96172 -0.272869 1
1300.56 871.438 1747.47 0.147553 0.248985 -0.957201 1
1300.39 883.572 1749.55 0.0843514 0.0449737 0.995421 1
1301.08 877.248 1746.53 0.00705449 -0.967911 0.251193 1
1300.5 870.773 1746.38 0.0171629 -0.416573 0.90894 1
1300.53 872.389 1748.02 -0.631509 0.757326 0.166294 1
1295.48 899.742 1745.48 0.695209 -0.0912538 -0.712992 1
1295.72 896.236 1745.36 0.0172559 -0.154393 0.987859 1
1300.71 895.021 1747.11 0.295401 0.729534 0.616862 1
1300.79 874.117 1747.85 0.217228 0.660142 -0.719044 1
1300.86 874.493 1747.02 0.269695 -0.410894 -0.870879 1
1301.19 888.841 1745.43 -0.0433348 0.999051 0.00444262 1
1300.21 870.99 1748.37 -0.485213 0.854105 -0.187277 1
1301.04 882.604 1748.62 -0.647112 0.633763 -0.423782 1
1300.59 872.193 1747.67 0.860493 0.507998 0.0385954 1
1300.16 868.488 1746.66 0.935697 0.263185 0.234957 1
1301.29 883.868 1746.51 0.0470202 0.47476 0.878858 1
1301.28 883.866 1746.43 -0.157146 0.416918 -0.895257 1
1301.22 879.791 1745.32 -0.0518679 -0.985419 -0.162049 1
1299.98 896.822 1749.2 0.270648 0.890581 -0.365534 1
1301.04 890.669 1747.77 0.536047 -0.718029 0.443946 1
1295.3 901.297 1745.52 0.297822 0.942863 0.149368 1
1299.65 902.124 1748.84 -0.970852 -0.150189 -0.186788 1
1299.72 897.626 1749.74 -0.231683 0.900154 0.368843 1
1299.77 897.595 1749.73 0.930808 0.089303 0.354431 1
1301.18 882.64 1748.27 0.232865 0.0360261 0.971842 1
1301.26 883.367 1746.69 -0.670795 -0.559135 -0.48724 1
1299.68 902.318 1748.7 0.112565 -0.110639 -0.987466 1
1299.65 902.333 1748.76 -0.701239 0.276552 0.657102 1
1299.75 901.893 1747.88 0.827065 0.557324 -0.0731634 1
1301.18 879.293 1747.07 0.0408024 0.873332 0.485414 1
1299.78 901.939 1747.85 0.162616 -0.703651 0.691687 1
1294.55 905.189 1745.66 0.316166 0.948402 0.0239251 1
1300.99 875.784 1745.99 0.0561551 0.171674 -0.983552 1
1296.44 890.664 1749.03 0.872888 -0.462078 0.156685 1
1301.19 888.237 1747.29 -0.0919943 0.995611 -0.0171903 1
1301 878.557 1745.38 -0.521305 -0.660352 0.540534 1
1300.68 895.109 1748.2 -0.130005 -0.916697 -0.377843 1
1300.91 875.041 1746.74 0.448986 0.760304 -0.469414 1
1300.52 896.601 1746.54 0.829989 -0.327997 0.451151 1
1300.7 886.191 1749.3 -0.302247 0.4664 -0.831335 1
1301.02 889.507 1748.54 0.280776 -0.474921 0.834035 1
1301 890.535 1748.34 0.848087 -0.450349 0.279166 1
