x z dx dz dmag
1301.29 1745.21 7.15484e-09 -6.20904e-08 6.25013e-08
1301.25 1748.03 1.52418e-09 -5.86517e-08 5.86715e-08
1299.07 1750.18 -3.52735e-11 -2.80965e-08 2.80966e-08
1296.45 1748.19 -1.07221e-08 -7.05412e-08 7.13514e-08
1296.67 1747.1 8.31767e-09 -1.53906e-07 1.54131e-07
1296.41 1747 -8.08208e-09 -6.2466e-08 6.29867e-08
1300.2 1749.5 1.50119e-08 -4.26314e-08 4.51973e-08
1296.49 1746.51 3.71442e-09 -1.06599e-07 1.06664e-07
1301.27 1747.13 9.20192e-09 -7.33001e-08 7.38754e-08
1296.49 1746.33 8.44367e-09 -1.13208e-07 1.13523e-07
1301.2 1746.58 -3.91442e-09 -1.03609e-07 1.03683e-07
1296.45 1747.48 3.94584e-09 -9.88916e-08 9.89703e-08
1296.5 1746.16 9.36388e-10 -1.03502e-07 1.03507e-07
1301.09 1745.97 -5.10608e-10 -1.34129e-07 1.3413e-07
1300.96 1745.25 -1.68895e-09 -9.91865e-08 9.92009e-08
1301.02 1745.53 -1.35227e-10 -1.18831e-07 1.18831e-07
1296.43 1745.2 -2.97133e-09 -4.91817e-08 4.92714e-08
1300.15 1749.57 8.98713e-09 -5.65561e-08 5.72657e-08
1299.13 1750.17 3.37879e-10 -2.92477e-08 2.92497e-08
1296.61 1748.06 -6.42434e-09 -1.25378e-07 1.25542e-07
1296.74 1748.77 -1.4232e-08 -8.32509e-08 8.44586e-08
1296.54 1745.2 -1.22513e-09 -7.90328e-08 7.90423e-08
1296.43 1745.63 -1.89829e-09 -8.20626e-08 8.20846e-08
1300.87 1748.83 1.47831e-08 -8.5881e-08 8.71441e-08
1301 1748.82 1.28887e-08 -7.18882e-08 7.30345e-08
1300.31 1749.61 1.10116e-08 -5.47235e-08 5.58204e-08
1296.55 1747.09 3.92216e-09 -1.32629e-07 1.32687e-07
1296.52 1746.99 3.74582e-09 -1.24823e-07 1.24879e-07
1301.29 1745.81 5.66754e-09 -8.25414e-08 8.27357e-08
1300.5 1749.14 1.57534e-08 -6.55675e-08 6.74334e-08
1298.13 1750.03 -2.28443e-09 -4.03225e-08 4.03872e-08
1297.24 1749.41 -1.49583e-08 -5.66382e-08 5.85802e-08
1300.82 1748.8 2.30386e-08 -9.03295e-08 9.32212e-08
1296.59 1748 -2.97043e-09 -1.24239e-07 1.24275e-07
1301.02 1748.49 1.32359e-08 -1.038e-07 1.0464e-07
1301.27 1746.54 1.52231e-09 -8.38537e-08 8.38675e-08
1301.2 1747.53 -2.85316e-09 -1.15637e-07 1.15672e-07
1296.91 1749.2 -1.17632e-08 -6.18057e-08 6.29152e-08
1301.12 1748.23 5.71997e-09 -1.03121e-07 1.03279e-07
1300.91 1748.86 1.03147e-08 -8.22102e-08 8.28547e-08
1296.73 1748.89 -1.39021e-08 -7.50431e-08 7.632e-08
1296.4 1747.23 -3.0974e-09 -5.50145e-08 5.51016e-08
1301.02 1745.17 3.27837e-10 -7.53621e-08 7.53629e-08
1299.16 1749.9 1.64568e-10 -3.06682e-08 3.06687e-08
1296.77 1745.13 1.99866e-09 -8.01912e-08 8.02161e-08
1299.88 1749.97 -3.53528e-10 -3.44227e-08 3.44245e-08
1301.13 1745.35 2.12449e-09 -9.53e-08 9.53237e-08
1299.01 1750.13 4.64855e-10 -3.99964e-08 3.99991e-08
1300.98 1747.99 8.81938e-09 -1.33253e-07 1.33544e-07
1301.01 1747.01 -2.81846e-09 -1.54467e-07 1.54493e-07
1296.41 1746.85 -3.61764e-09 -6.40937e-08 6.41957e-08
1296.47 1747.11 2.17791e-09 -1.03175e-07 1.03198e-07
1296.65 1745.51 1.31599e-09 -1.21037e-07 1.21044e-07
1296.6 1747.05 6.902e-09 -1.48122e-07 1.48283e-07
1298.59 1750.09 -1.99736e-09 -3.77178e-08 3.77706e-08
1298.23 1749.92 -2.69051e-09 -3.91501e-08 3.92424e-08
1296.67 1745.9 5.4634e-09 -1.42915e-07 1.43019e-07
1296.58 1747.19 7.67872e-09 -1.49229e-07 1.49426e-07
1298.55 1750.11 -1.28901e-09 -3.73833e-08 3.74055e-08
1301.2 1748 5.32317e-09 -9.60155e-08 9.6163e-08
1301.21 1745.06 5.83105e-09 -5.56608e-08 5.59654e-08
1301.15 1745.12 3.73173e-09 -7.40174e-08 7.41114e-08
1301.23 1745.19 6.4146e-10 -7.22734e-08 7.22762e-08
1298.63 1750.07 -7.38689e-10 -3.67302e-08 3.67376e-08
1301.02 1745.77 -9.49912e-10 -1.34519e-07 1.34522e-07
1296.83 1748.84 -1.99422e-08 -8.46571e-08 8.69743e-08
1296.48 1745.35 -9.90101e-10 -7.99487e-08 7.99549e-08
1296.88 1749.26 -1.32764e-09 -3.85237e-08 3.85466e-08
1301.01 1746.68 -1.46349e-09 -1.48602e-07 1.48609e-07
1297.46 1749.7 -6.45362e-09 -4.87003e-08 4.91261e-08
1301.1 1746.61 -5.7328e-09 -1.33483e-07 1.33606e-07
1296.64 1746.38 6.73004e-09 -1.54232e-07 1.54379e-07
1299.51 1749.93 4.17406e-09 -4.05299e-08 4.07443e-08
1301.17 1748.44 6.72874e-09 -5.28046e-08 5.32316e-08
1301.19 1748.28 9.93213e-09 -8.18051e-08 8.24058e-08
1298 1749.91 -4.40647e-09 -4.22396e-08 4.24688e-08
1296.55 1747.39 5.31991e-09 -1.29758e-07 1.29867e-07
1299.12 1749.92 7.21849e-10 -2.40985e-08 2.41093e-08
1301.3 1745.04 1.53472e-09 -3.42055e-08 3.424e-08
1296.49 1747.51 3.90724e-09 -1.1591e-07 1.15976e-07
1300.96 1748.19 1.43742e-08 -1.26748e-07 1.2756e-07
1296.63 1745.18 -3.17864e-09 -8.55253e-08 8.55843e-08
1301.01 1747.17 -5.85713e-11 -1.54868e-07 1.54868e-07
1301.2 1747.44 3.83947e-10 -1.14061e-07 1.14062e-07
1301.08 1745.91 -1.01324e-09 -1.38564e-07 1.38568e-07
1299.47 1749.88 2.8449e-09 -3.35906e-08 3.37108e-08
1296.68 1746.65 4.64151e-09 -1.60158e-07 1.60226e-07
1300.04 1749.72 6.78191e-09 -5.29926e-08 5.34248e-08
1296.99 1749.16 -1.78932e-08 -6.98396e-08 7.20953e-08
1296.5 1747.43 3.84664e-09 -1.19849e-07 1.1991e-07
1300.55 1749.18 1.58379e-08 -6.87791e-08 7.0579e-08
1296.66 1747.88 9.9576e-11 -1.40287e-07 1.40287e-07
1296.5 1747.31 4.3238e-09 -1.13866e-07 1.13948e-07
1301.01 1746.82 -1.06138e-09 -1.51992e-07 1.51995e-07
1296.53 1746.21 1.34632e-09 -1.33945e-07 1.33952e-07
1301.21 1746.23 7.45086e-10 -1.01748e-07 1.01751e-07
1297.86 1749.84 -5.6656e-09 -4.50562e-08 4.54111e-08
1296.66 1747.25 1.00108e-08 -1.51703e-07 1.52033e-07
1296.57 1746.2 1.65075e-09 -1.25992e-07 1.26002e-07
1296.51 1745.61 2.25404e-09 -1.01277e-07 1.01302e-07
1298.43 1750.07 -1.89231e-09 -3.78277e-08 3.7875e-08
1296.63 1748.23 -1.19968e-08 -1.18251e-07 1.18858e-07
1296.67 1747.19 6.84539e-09 -1.54089e-07 1.54241e-07
1298.25 1749.85 -9.29794e-10 -2.89881e-08 2.90031e-08
1300.06 1749.88 -1.28178e-10 -4.18187e-08 4.18189e-08
1297.23 1749.5 -9.85629e-09 -5.01588e-08 5.11181e-08
1301.09 1745.38 -7.70345e-11 -1.05753e-07 1.05753e-07
1300.49 1749.15 1.27724e-08 -6.64045e-08 6.76217e-08
1296.48 1746.88 8.10555e-09 -1.0957e-07 1.09869e-07
1301.19 1745.6 2.27908e-09 -1.05092e-07 1.05117e-07
1297.31 1749.32 -1.68078e-08 -4.78053e-08 5.06739e-08
1296.61 1745.62 4.14833e-09 -1.2376e-07 1.23829e-07
1296.5 1746.08 2.14345e-09 -1.17453e-07 1.17473e-07
1301.21 1745.61 -2.88756e-09 -1.00259e-07 1.003e-07
1298.74 1750.14 -7.83578e-10 -3.78734e-08 3.78815e-08
1300.42 1749.25 2.07066e-08 -5.46179e-08 5.84113e-08
1300.98 1748.59 1.71268e-08 -9.72685e-08 9.87648e-08
1296.96 1749.22 -1.56358e-08 -6.10085e-08 6.29803e-08
1297.51 1749.67 -8.34929e-09 -4.83322e-08 4.9048e-08
1300.51 1749.42 1.20639e-08 -5.72947e-08 5.8551e-08
1301.26 1747.14 2.21572e-09 -1.06746e-07 1.06769e-07
1301.28 1744.99 1.26519e-08 -3.9371e-08 4.13539e-08
1297.06 1749.43 -2.51698e-09 -3.18829e-08 3.19821e-08
1296.53 1748.21 -8.4465e-09 -9.79715e-08 9.83349e-08
1296.49 1746.85 7.98509e-09 -1.13053e-07 1.13335e-07
1296.58 1745.64 2.71435e-09 -1.17215e-07 1.17247e-07
1301.1 1745.2 1.41348e-09 -8.47656e-08 8.47774e-08
1296.69 1745.7 4.95167e-09 -1.34399e-07 1.3449e-07
1300.24 1749.48 1.64945e-08 -4.45648e-08 4.75193e-08
1301.01 1746.51 -2.24605e-09 -1.49793e-07 1.4981e-07
1298.85 1750.06 -8.3774e-11 -3.66619e-08 3.6662e-08
1297.65 1749.84 -5.04973e-09 -4.17395e-08 4.20439e-08
1296.58 1746.98 6.96897e-09 -1.45526e-07 1.45693e-07
1298.49 1749.9 -5.24898e-10 -2.7037e-08 2.70421e-08
1296.62 1748.82 -6.04247e-09 -3.82604e-08 3.87346e-08
1298.08 1749.93 -4.4753e-09 -3.9688e-08 3.99396e-08
1297.74 1749.94 1.25342e-10 -3.42596e-08 3.42599e-08
1301.16 1745.26 -2.17204e-09 -8.5054e-08 8.50818e-08
1300.97 1745.06 3.02488e-09 -7.14049e-08 7.14689e-08
1300.7 1749.12 1.18507e-08 -7.35473e-08 7.4496e-08
1296.75 1748.43 -6.7697e-09 -1.18436e-07 1.1863e-07
1297.43 1749.44 -1.24442e-08 -4.24226e-08 4.42102e-08
1299.53 1750.03 2.94391e-09 -4.25811e-08 4.26828e-08
1300.75 1748.76 2.22508e-08 -8.9958e-08 9.26689e-08
1301.16 1745.96 2.61178e-10 -1.22891e-07 1.22891e-07
1299.87 1749.89 4.61871e-09 -4.99816e-08 5.01945e-08
1301.27 1746.99 -9.13444e-10 -6.89238e-08 6.89299e-08
1299.93 1749.84 4.34048e-09 -4.34113e-08 4.36278e-08
1296.86 1744.96 -1.94649e-09 -5.71824e-08 5.72155e-08
1296.59 1747.94 -8.15185e-10 -1.27057e-07 1.2706e-07
1299.03 1750.01 1.03306e-09 -3.53849e-08 3.53999e-08
1301.05 1748.77 4.52123e-09 -4.22469e-08 4.24881e-08
1301.06 1745.82 -1.04448e-09 -1.33738e-07 1.33742e-07
1296.57 1746.28 4.8712e-09 -1.43302e-07 1.43384e-07
1296.5 1746.42 1.36284e-08 -1.29087e-07 1.29804e-07
1296.99 1749.02 -1.93231e-08 -7.37989e-08 7.62867e-08
1296.61 1747.91 -8.5225e-10 -1.29612e-07 1.29615e-07
1301.26 1747.36 -2.85651e-10 -7.7837e-08 7.78376e-08
1299.13 1750.06 1.49929e-09 -3.41287e-08 3.41617e-08
1296.67 1747.6 1.02053e-08 -1.47629e-07 1.47981e-07
1296.66 1747.45 5.89902e-09 -1.50051e-07 1.50167e-07
1297.31 1749.33 -1.6945e-08 -5.29604e-08 5.56052e-08
1300.97 1744.98 6.29847e-09 -7.17297e-08 7.20057e-08
1296.41 1746.09 -6.66152e-09 -7.36468e-08 7.39475e-08
1296.69 1745.81 2.82571e-09 -1.40793e-07 1.40822e-07
1296.52 1747.74 5.44358e-09 -1.16294e-07 1.16421e-07
1297.55 1749.52 -8.72272e-09 -4.71199e-08 4.79204e-08
1301.08 1745.11 1.18421e-09 -6.42989e-08 6.43099e-08
1296.61 1744.98 -4.7732e-09 -5.56228e-08 5.58272e-08
1296.78 1748.76 -1.64698e-08 -9.17748e-08 9.32409e-08
1300.92 1748.68 1.83744e-08 -9.47992e-08 9.65635e-08
1301.11 1747.02 -8.56204e-09 -1.38611e-07 1.38875e-07
1300.99 1747.77 -4.68891e-09 -1.46687e-07 1.46762e-07
1297.38 1749.5 -1.42601e-08 -5.23097e-08 5.42186e-08
1299 1750 9.91848e-10 -3.86353e-08 3.8648e-08
1301.14 1746.23 -4.08129e-09 -1.23334e-07 1.23401e-07
1301.1 1746.16 -3.81689e-09 -1.33612e-07 1.33667e-07
1296.68 1747.1 5.64391e-09 -1.51986e-07 1.52091e-07
1297.1 1749.09 -2.15021e-08 -6.34037e-08 6.69505e-08
1300.86 1748.52 2.46631e-08 -1.06164e-07 1.08992e-07
1301.06 1746.2 -2.50596e-09 -1.39815e-07 1.39838e-07
1296.78 1748.95 -1.5986e-08 -6.9445e-08 7.12613e-08
1301.01 1747 -1.7781e-09 -1.52126e-07 1.52137e-07
1296.55 1745.88 4.17634e-09 -1.18146e-07 1.1822e-07
1299.4 1749.93 3.28584e-09 -3.28017e-08 3.29659e-08
1297.21 1749.46 -1.01977e-08 -5.51088e-08 5.60444e-08
1296.41 1746.4 -2.81944e-09 -5.83533e-08 5.84214e-08
1300.43 1749.59 7.93176e-09 -3.98738e-08 4.0655e-08
1301.28 1746.18 7.85291e-10 -6.07141e-08 6.07192e-08
1296.86 1748.79 -2.00567e-08 -8.59562e-08 8.82652e-08
1300.69 1749.24 9.20215e-09 -6.28097e-08 6.34802e-08
1299.15 1750.12 6.87097e-10 -3.46536e-08 3.46604e-08
1301.1 1748.4 6.76473e-09 -9.59667e-08 9.62048e-08
1297.44 1749.58 -9.79131e-09 -5.4252e-08 5.51285e-08
1301.29 1746.34 2.21715e-09 -5.31472e-08 5.31934e-08
1297.2 1749.4 -1.64232e-08 -5.62921e-08 5.86389e-08
1301.04 1745.42 -9.83424e-10 -1.10265e-07 1.10269e-07
1296.7 1748.45 -1.71283e-08 -1.05295e-07 1.06679e-07
1301.14 1747.82 -2.78862e-09 -1.18441e-07 1.18474e-07
1298.27 1750.14 2.24628e-10 -2.90235e-08 2.90244e-08
1296.67 1747.92 -3.86785e-09 -1.36269e-07 1.36323e-07
1301.04 1747.38 -5.01375e-09 -1.54416e-07 1.54498e-07
1301.12 1748.02 6.08425e-09 -1.13922e-07 1.14085e-07
1301.2 1746.54 2.7093e-09 -1.16136e-07 1.16168e-07
1296.53 1746.67 4.57203e-09 -1.35188e-07 1.35266e-07
1301.28 1746.28 6.9326e-09 -5.82474e-08 5.86585e-08
1299.07 1749.98 1.60268e-09 -3.32801e-08 3.33187e-08
1300.88 1749.01 9.00301e-09 -6.50242e-08 6.56445e-08
1296.62 1745.46 1.07822e-10 -1.14685e-07 1.14685e-07
1298.68 1749.94 -9.94335e-10 -3.19509e-08 3.19664e-08
1296.79 1745.07 2.88694e-09 -7.78866e-08 7.79401e-08
1301.15 1746.89 -4.06517e-09 -1.28836e-07 1.289e-07
1299.41 1749.9 2.72712e-09 -3.8853e-08 3.89486e-08
1301.21 1744.96 4.39679e-09 -2.60864e-08 2.64543e-08
1296.62 1746.38 1.00661e-08 -1.51768e-07 1.52101e-07
1301.24 1747.05 -3.58541e-09 -1.08229e-07 1.08288e-07
1301.09 1745.63 -1.8322e-09 -1.20967e-07 1.20981e-07
1298.82 1749.95 -1.69576e-09 -2.6728e-08 2.67818e-08
1296.6 1746.77 6.83107e-09 -1.4299e-07 1.43154e-07
1299.17 1750.18 1.27592e-10 -3.89473e-08 3.89475e-08
1301.22 1746.18 -3.28169e-09 -1.00505e-07 1.00559e-07
1298.17 1750.08 -1.10145e-09 -3.69372e-08 3.69536e-08
1296.84 1745.12 2.96405e-09 -8.16725e-08 8.17263e-08
1298.51 1750.05 -1.5772e-09 -3.90257e-08 3.90575e-08
1301.15 1748.34 7.31308e-09 -8.95448e-08 8.9843e-08
1300.89 1748.41 1.47779e-08 -1.16388e-07 1.17322e-07
1300.96 1748.43 1.42174e-08 -1.11237e-07 1.12142e-07
1301.13 1746.84 -3.05345e-09 -1.32935e-07 1.3297e-07
1301.09 1746.98 -5.16517e-09 -1.43586e-07 1.43679e-07
1298.2 1749.86 -2.81409e-09 -3.71607e-08 3.72671e-08
1298.14 1749.89 -4.39237e-09 -3.55177e-08 3.57882e-08
1296.4 1747.21 -2.85507e-09 -8.11946e-08 8.12448e-08
1299.88 1749.66 5.58357e-09 -3.68152e-08 3.72362e-08
1299.25 1750.19 -1.89323e-10 -3.60505e-08 3.6051e-08
1300.13 1749.69 9.39057e-09 -4.26976e-08 4.37181e-08
1301.06 1744.97 9.45867e-09 -6.23558e-08 6.30691e-08
1301.27 1747 -1.41905e-09 -9.74619e-08 9.74722e-08
1301.3 1745.48 4.66558e-09 -5.09941e-08 5.1207e-08
1296.56 1747.42 4.81533e-09 -1.33461e-07 1.33548e-07
1301.12 1747.67 -3.26184e-09 -1.25769e-07 1.25811e-07
1301.02 1745.86 -1.3019e-09 -1.36076e-07 1.36083e-07
1296.79 1745.14 2.23127e-09 -8.43608e-08 8.43903e-08
1296.41 1747.99 -1.09073e-09 -7.88388e-08 7.88463e-08
1298.92 1750.21 -8.42264e-11 -2.72681e-08 2.72682e-08
1301.01 1748.22 1.26818e-08 -1.21526e-07 1.22186e-07
1299.34 1750.07 2.09224e-09 -4.05316e-08 4.05856e-08
1296.67 1745.02 -2.53552e-09 -5.94596e-08 5.95137e-08
1298.59 1750.21 -2.3259e-10 -3.41957e-08 3.41965e-08
1296.63 1745.33 -2.8264e-09 -1.03804e-07 1.03842e-07
1297.01 1749.17 -1.88302e-08 -6.58824e-08 6.85206e-08
1296.73 1748.65 -1.5926e-08 -9.1004e-08 9.2387e-08
1301.29 1745.74 5.88311e-09 -7.73847e-08 7.7608e-08
1296.57 1748 -2.97957e-09 -1.19515e-07 1.19552e-07
1296.56 1745.77 4.38429e-09 -1.23335e-07 1.23413e-07
1296.54 1746.64 5.81123e-09 -1.42151e-07 1.4227e-07
1296.6 1747.91 3.03076e-10 -1.28853e-07 1.28853e-07
1300.63 1748.98 2.47195e-08 -7.66101e-08 8.04995e-08
1296.64 1748.54 -1.3685e-08 -8.96875e-08 9.07256e-08
1297.96 1750.04 -7.14738e-10 -3.71363e-08 3.71432e-08
1296.52 1748.38 -5.29628e-09 -9.76686e-08 9.78121e-08
1296.65 1745.06 -1.91387e-09 -7.02043e-08 7.02303e-08
1299.7 1750.04 -1.05865e-09 -3.25922e-08 3.26094e-08
1298.02 1749.91 -4.55419e-09 -4.44216e-08 4.46545e-08
1296.4 1746.96 4.19494e-09 -7.05187e-08 7.06433e-08
1301.17 1746.26 1.40314e-09 -1.08254e-07 1.08263e-07
1301.06 1747.8 -1.26697e-09 -1.42579e-07 1.42585e-07
1301.19 1745.82 9.27826e-10 -1.08907e-07 1.08911e-07
1296.61 1745.8 4.36077e-09 -1.34444e-07 1.34514e-07
1301.01 1746.92 -2.84259e-09 -1.55328e-07 1.55354e-07
1296.59 1748.5 -6.54194e-09 -7.74691e-08 7.77448e-08
1299.47 1750 3.72037e-09 -3.98043e-08 3.99777e-08
1300.53 1749.48 7.55574e-09 -5.42617e-08 5.47852e-08
1296.44 1747.82 4.41698e-09 -8.80308e-08 8.81416e-08
1301.05 1748.76 7.00857e-09 -4.98899e-08 5.03798e-08
1301.25 1747.93 3.38529e-09 -8.50697e-08 8.51371e-08
1298.11 1750.08 2.68458e-10 -2.96892e-08 2.96904e-08
1301.24 1745.92 -2.26874e-09 -1.06625e-07 1.0665e-07
1296.62 1746.09 7.97228e-09 -1.38307e-07 1.38537e-07
1296.63 1745.34 2.75275e-10 -1.03768e-07 1.03768e-07
1301.15 1745.97 1.16961e-09 -1.21467e-07 1.21473e-07
1296.4 1747.52 -7.08696e-10 -5.90957e-08 5.90999e-08
1296.62 1748.61 -1.69499e-08 -8.63692e-08 8.80166e-08
1296.67 1747.75 3.7455e-09 -1.43348e-07 1.43397e-07
1299.47 1749.85 2.1081e-09 -2.8965e-08 2.90416e-08
1299.17 1750.02 1.97082e-09 -3.63366e-08 3.639e-08
1296.49 1746.58 4.00763e-09 -1.13365e-07 1.13436e-07
1301.17 1747.13 2.10047e-09 -1.29851e-07 1.29868e-07
1296.51 1745.93 2.89449e-09 -1.15433e-07 1.15469e-07
1301.27 1747.67 -4.43169e-11 -6.25961e-08 6.25962e-08
1301.24 1748.1 7.15453e-09 -6.08567e-08 6.12758e-08
1296.67 1747.29 6.28351e-09 -1.54086e-07 1.54214e-07
1301.18 1748.4 7.03445e-09 -5.23661e-08 5.28365e-08
1301.05 1745.56 -1.81957e-09 -1.16461e-07 1.16476e-07
1300.22 1749.68 7.20848e-09 -3.96067e-08 4.02573e-08
1296.69 1745.7 6.86607e-09 -1.32184e-07 1.32362e-07
1301.03 1748.41 1.41252e-08 -1.02954e-07 1.03918e-07
1296.61 1746.3 2.07467e-09 -1.41247e-07 1.41262e-07
1296.67 1747.24 7.10584e-09 -1.53267e-07 1.53432e-07
1296.54 1746.18 3.01903e-09 -1.37658e-07 1.37691e-07
1296.67 1747.83 1.17586e-09 -1.41686e-07 1.41691e-07
1301.02 1746.41 -2.4279e-09 -1.43425e-07 1.43446e-07
1301.18 1748.15 4.65688e-09 -8.55418e-08 8.56685e-08
1296.66 1747.84 3.60841e-10 -1.40133e-07 1.40133e-07
1301.09 1746.66 -5.66098e-09 -1.37844e-07 1.3796e-07
1297.42 1749.7 -4.36492e-09 -3.93437e-08 3.95851e-08
1301.08 1745.41 1.40835e-09 -1.06194e-07 1.06203e-07
1301.2 1746.61 3.93773e-10 -1.16718e-07 1.16718e-07
1296.4 1747.37 3.0491e-09 -8.0037e-08 8.0095e-08
1300.59 1749.02 2.10817e-08 -6.61268e-08 6.9406e-08
1296.95 1749.1 -1.5844e-08 -6.95048e-08 7.12878e-08
1296.56 1745.29 -5.66083e-10 -9.17598e-08 9.17616e-08
1296.77 1748.68 -2.14598e-08 -9.34985e-08 9.59296e-08
1296.56 1746.86 8.08241e-09 -1.40725e-07 1.40957e-07
1301.03 1748.23 9.5955e-09 -1.16937e-07 1.1733e-07
1301.29 1746.17 9.17712e-09 -6.18528e-08 6.25299e-08
1301.1 1747.67 -1.52327e-09 -1.38744e-07 1.38752e-07
1301.29 1745.97 1.16686e-08 -5.88784e-08 6.00235e-08
1298.02 1749.93 -4.64671e-09 -4.09468e-08 4.12096e-08
1298.95 1749.95 -6.19155e-10 -4.28983e-08 4.29027e-08
1298.35 1749.89 -1.58402e-09 -2.48624e-08 2.49129e-08
1298.23 1749.91 -2.75232e-09 -3.52564e-08 3.53637e-08
1301.26 1747.85 6.00928e-09 -6.12532e-08 6.15472e-08
1300.6 1749.44 1.78627e-09 -4.10772e-08 4.1116e-08
1298.06 1750.05 -1.22188e-09 -4.09236e-08 4.09418e-08
1296.7 1748.65 -1.84623e-08 -9.21786e-08 9.40093e-08
1296.66 1745.5 1.38806e-09 -1.2304e-07 1.23048e-07
1296.93 1749.19 -1.2252e-08 -5.89717e-08 6.0231e-08
1301.07 1748.34 9.24603e-09 -1.04924e-07 1.05331e-07
1296.68 1746.28 4.36029e-09 -1.54309e-07 1.5437e-07
1300.71 1749.1 1.40121e-08 -7.23948e-08 7.37384e-08
1297.32 1749.51 -1.29297e-08 -5.35066e-08 5.50466e-08
1300.1 1749.63 1.06496e-08 -4.70417e-08 4.82321e-08
1297.02 1749.23 -1.58858e-08 -6.29326e-08 6.49067e-08
1296.44 1747.95 5.50688e-09 -8.65293e-08 8.67043e-08
1297.26 1749.54 -9.38923e-09 -5.02376e-08 5.11075e-08
1296.42 1747.65 7.6205e-09 -8.81456e-08 8.84744e-08
1300.95 1745.18 8.65044e-11 -8.21065e-08 8.21066e-08
1297.82 1749.77 -6.50832e-09 -3.83976e-08 3.89453e-08
1301.11 1746.41 -3.43442e-09 -1.3195e-07 1.31995e-07
1301.05 1745.49 -1.5003e-09 -1.10231e-07 1.10242e-07
1301.01 1747.4 -2.66209e-09 -1.51078e-07 1.51101e-07
1296.65 1748.55 -1.17166e-08 -9.98333e-08 1.00518e-07
1296.41 1747.8 -6.01719e-09 -8.15234e-08 8.17452e-08
1296.41 1745.82 7.01575e-09 -6.53416e-08 6.57171e-08
1297.16 1749.15 -2.34746e-08 -5.48445e-08 5.96572e-08
1301.06 1746.85 -3.27615e-09 -1.44196e-07 1.44233e-07
1298.72 1749.98 -5.27275e-10 -3.4274e-08 3.4278e-08
1296.52 1747.78 5.12528e-09 -1.24337e-07 1.24443e-07
1300.79 1749.22 3.42437e-09 -4.75664e-08 4.76895e-08
1297.51 1749.82 1.62519e-10 -3.07779e-08 3.07783e-08
1297.45 1749.52 -1.41754e-08 -4.67848e-08 4.88851e-08
1301.16 1748.07 5.63037e-09 -9.99357e-08 1.00094e-07
1296.43 1746.77 5.85132e-09 -9.05373e-08 9.07261e-08
1301.09 1747.84 -2.30001e-10 -1.2939e-07 1.2939e-07
1296.63 1745.54 2.0908e-09 -1.22886e-07 1.22904e-07
1296.94 1749.06 -2.10669e-08 -7.26088e-08 7.56033e-08
1296.67 1746.92 5.86244e-09 -1.5468e-07 1.54791e-07
1301.17 1746.1 -1.32921e-09 -1.22123e-07 1.2213e-07
1299.44 1750 3.59018e-09 -3.66375e-08 3.6813e-08
1296.43 1745.01 -7.38999e-09 -3.35053e-08 3.43106e-08
1300.89 1749.06 4.36839e-09 -4.21194e-08 4.23453e-08
1301.12 1748.27 7.86782e-09 -1.01698e-07 1.02002e-07
1301.01 1746.91 -1.41733e-09 -1.54879e-07 1.54886e-07
1296.97 1748.92 -2.42275e-08 -7.93192e-08 8.29368e-08
1297.31 1749.4 -1.6247e-08 -5.33468e-08 5.5766e-08
1301.14 1748.54 8.31743e-09 -5.27628e-08 5.34143e-08
1301.27 1747.38 1.86955e-09 -6.78178e-08 6.78436e-08
1298.63 1749.98 -9.27932e-10 -3.28402e-08 3.28533e-08
1299.65 1749.99 3.79047e-09 -4.1146e-08 4.13203e-08
1296.46 1747.06 1.50585e-09 -1.03098e-07 1.03109e-07
1300.15 1749.72 6.44583e-09 -4.03221e-08 4.0834e-08
1296.44 1746.36 -1.04037e-10 -8.43177e-08 8.43178e-08
1297.64 1749.66 -9.16084e-09 -4.69687e-08 4.78537e-08
1300.95 1745.14 -2.784e-11 -6.99699e-08 6.99699e-08
1296.67 1747.65 7.14877e-09 -1.4558e-07 1.45755e-07
1301.01 1746.64 -5.86422e-09 -1.45648e-07 1.45766e-07
1301.19 1747.39 -9.98618e-09 -1.2301e-07 1.23414e-07
1296.72 1748.3 -1.34905e-08 -1.23575e-07 1.24309e-07
1300.46 1749.44 1.3072e-08 -5.61233e-08 5.76255e-08
1300.83 1748.76 2.16775e-08 -9.34447e-08 9.59261e-08
1297.52 1749.69 -8.51381e-09 -4.7956e-08 4.87059e-08
1296.63 1746.29 6.08175e-09 -1.39874e-07 1.40006e-07
1298.48 1750.12 -1.11308e-09 -3.95684e-08 3.95841e-08
1297.85 1749.87 -5.40556e-09 -4.07543e-08 4.11113e-08
1301.06 1747.87 -5.57248e-10 -1.39653e-07 1.39654e-07
1296.51 1748.03 -5.84495e-09 -1.06733e-07 1.06893e-07
1297.56 1749.82 -4.88343e-09 -4.37312e-08 4.4003e-08
1301.08 1747.67 -3.55238e-09 -1.43795e-07 1.43839e-07
1300.47 1749.55 5.567e-09 -3.40141e-08 3.44666e-08
1297.02 1749.22 -1.64437e-08 -6.27931e-08 6.49105e-08
1296.49 1747.92 -7.64076e-10 -1.00842e-07 1.00845e-07
1299.76 1749.87 5.38745e-09 -4.99681e-08 5.02577e-08
1301.03 1747.53 -3.81467e-09 -1.50913e-07 1.50961e-07
1296.42 1745.58 2.08827e-09 -6.44155e-08 6.44493e-08
1300.42 1749.56 1.06512e-08 -5.66272e-08 5.76202e-08
