x y z state
1295.23 867.214 1746.46 1
1295.22 867.235 1746.43 1
1296.3 876.076 1747.26 1
1299.36 863.512 1745.38 1
1296.2 876.62 1745.99 1
1296.17 876.655 1745.99 1
1295.08 866.978 1746.75 1
1295.67 870.914 1745.67 1
1299.02 861.734 1745.65 1
1296.18 876.333 1747.17 1
1296.14 876.312 1747.14 1
1296.59 884.217 1747.31 1
1295.16 867.453 1745.55 1
1300.6 894.724 1748.35 1
1301.11 877.559 1745.41 1
1295.86 873.034 1745.92 1
1295.87 873.002 1745.94 1
1298.88 861.427 1745.32 1
1295.83 872.602 1746.25 1
1295.81 872.607 1746.17 1
1299.94 867.059 1745.81 1
1299.09 862.313 1746.25 1
1299.13 862.285 1746.22 1
1299.14 862.342 1746.22 1
1296.28 891.797 1747.89 1
1297.25 893.055 1750.2 1
1297.25 893.043 1750.15 1
1301.07 877.49 1746.1 1
1296.14 875.74 1745.79 1
1301.23 886.029 1747.48 1
1295.92 873.592 1745.39 1
1296.48 884.375 1747.29 1
1296.02 872.472 1746.2 1
1296.04 872.432 1746.21 1
1296.01 874.361 1746.81 1
1296.09 875.035 1745.71 1
1296.02 872.674 1746.48 1
1295.17 867.4 1745.42 1
1301.06 878.681 1746.29 1
1299.67 902.261 1748.55 1
1295.49 868.745 1747.62 1
1295.46 868.81 1747.61 2
1295.47 868.783 1747.65 1
1296.08 873.523 1747.18 1
1295.06 866.993 1746.39 1
1295.07 867.018 1746.35 1
1295.05 866.952 1746.37 1
1297.31 893.089 1750.24 1
1299.49 864.14 1745.54 1
1299.48 864.067 1745.54 1
1300.42 896.599 1747.53 1
1301.02 878.552 1748.14 1
1295.89 895.724 1747.03 1
1298.91 885.769 1749.96 1
1295.9 871.46 1745.37 1
1299.18 862.652 1746.09 1
1299.18 862.617 1746.06 1
1299.16 862.617 1746.1 1
1296.1 874.353 1745.32 1
1298.29 885.422 1750.16 1
1296.16 876.573 1746.71 1
1295.7 871.382 1746.06 1
1296.34 876.044 1747.37 1
1296.31 876.019 1747.35 1
1296.28 876.171 1747.21 1
1295.24 867.917 1746.19 1
1295.49 868.305 1745.35 1
1300.95 887.977 1747.63 1
1296.09 874.299 1745.41 1
1296.11 875.335 1745.61 1
1300.97 876.8 1745.42 1
1296.25 874.644 1745.4 1
1296.08 875.252 1746.88 1
1295.94 871.424 1745.95 1
1300.08 867.938 1746.29 1
1296.29 875.593 1745.76 1
1299.85 867.701 1745.74 1
1301.05 878.2 1746.26 1
1300.04 867.502 1746.58 1
1300.9 878.645 1745.69 1
1296.37 880.728 1747.38 1
1296.56 880.813 1747.26 1
1296.05 873.568 1748.07 1
1296.22 874.623 1745.36 1
1296.48 884.214 1747.39 1
1296.16 873.666 1746.37 1
1296.06 874.702 1745.46 1
1299.33 879.593 1749.66 1
1299.83 867.458 1746.26 1
1295.86 871.027 1746.16 1
1301.06 878.1 1745.53 1
1300.95 886.703 1748.04 1
1300.96 887.762 1747.87 1
1296.13 875.71 1745.87 1
1296.1 875.675 1745.9 1
1295.8 872.372 1745.69 1
1295.85 871.718 1745.76 1
1294.75 865.27 1745.48 1
1301.1 877.687 1745.47 1
1298.99 861.615 1745.59 1
1296.24 876.283 1746.13 1
1296 872.116 1747.04 1
1299.51 864.28 1745.44 1
1296.22 876.19 1746.07 2
1299.03 862.193 1745.82 2
1299.09 862.422 1745.63 1
1295.72 869.021 1747.9 1
1299.14 862.339 1745.75 1
1299 862.371 1745.77 1
1295.86 871.681 1745.78 1
1298.66 885.817 1750.07 1
1298.67 885.741 1750.04 1
1300.08 867.77 1745.82 1
1299.5 879.355 1749.67 1
1298.88 861.929 1745.43 1
1295.01 866.566 1745.49 1
1301.11 878.106 1745.58 1
1300.06 867.606 1746.22 1
1301.08 879.25 1745.35 1
1299.08 862.295 1745.42 1
1296.03 874.378 1745.42 1
1301.08 877.44 1745.91 1
1295.22 868.153 1747.21 1
1300.77 876.586 1748.01 1
1295.75 871.9 1745.42 1
1296.27 877.586 1745.84 1
1296.12 891.969 1748.22 1
1299.58 864.664 1745.99 1
1298.99 861.761 1745.63 1
1296.07 873.491 1747.15 1
1299.45 864.088 1745.56 1
1295.9 872.358 1746.59 1
1295.9 872.411 1746.56 1
1295.89 872.402 1746.6 1
1295.91 872.368 1746.55 1
1301 877.506 1745.31 1
1300.93 877.486 1745.32 1
1296.24 891.986 1748.13 1
1296.36 891.498 1748.14 1
1295.92 872.308 1745.3 1
1295.27 867.252 1746.6 1
1295.68 871.474 1746.09 1
1299.99 867.271 1745.84 1
1299.98 867.271 1745.9 1
1296.36 891.972 1748.22 1
1295.6 870.642 1746.22 1
1295.61 868.895 1745.39 1
1301.18 878.853 1745.62 1
1300.99 878.291 1745.3 1
1300.96 878.249 1745.31 1
1300.96 887.098 1747.56 1
1298.28 885.371 1749.92 1
1298.3 885.415 1749.92 1
1298.3 885.345 1749.9 1
1299.39 879.281 1749.8 2
1301.12 877.718 1745.67 1
1301.1 877.71 1745.71 1
1295.52 870.24 1747.32 1
1299.91 867.644 1746.51 1
1296.14 875.874 1747.11 1
1297.86 885.534 1749.77 1
1296.38 876.106 1745.99 1
1295.85 872.81 1747.08 1
1295.89 871.968 1746.78 1
1300.06 867.697 1746.3 2
1296.27 874.847 1745.32 1
1296.09 874.317 1746.12 1
1296.39 887.054 1747.09 2
1299 862.069 1745.4 1
1298.9 861.689 1745.36 1
1301.11 877.879 1745.65 1
1301.13 877.83 1745.64 1
1296.07 874.126 1746.34 1
1296.03 874.114 1746.37 1
1296.06 874.09 1746.31 1
1296.03 874.16 1746.32 1
1300 867.32 1746.38 1
1295.83 872.815 1746.27 1
1295.84 872.846 1746.21 1
1299.79 867.226 1745.85 1
1296.05 873.95 1746.63 1
1296.02 873.886 1746.61 1
1301.13 878.689 1745.8 1
1301.15 878.652 1745.77 1
1301.17 878.697 1745.83 1
1301.01 877.757 1746.26 1
1296.03 874.695 1745.69 1
1295.45 869.403 1745.9 1
1299.34 863.475 1745.53 1
1295.52 868.387 1746.29 1
1299.43 879.216 1749.7 1
1295.64 869.644 1745.31 1
1296.03 874.401 1745.7 1
1295.1 867.163 1746.69 1
1295.1 867.134 1746.66 1
1300.96 887.026 1747.91 1
1295.98 874.157 1745.61 1
1299.15 862.576 1746.21 1
1298.49 885.454 1750.19 1
1301.12 878.45 1746.08 1
1298.28 885.333 1749.93 1
1299.64 902.417 1748.4 1
1296.01 872.19 1745.54 1
1300.91 876.84 1745.31 1
1300.89 876.828 1745.34 1
1300.93 878.9 1745.67 1
1296.38 891.75 1748.43 1
1296.37 891.775 1748.38 1
1301.07 876.976 1745.46 1
1301.04 876.961 1745.49 1
1299.19 862.936 1745.35 1
1295.91 873.496 1745.97 1
1294.89 866.059 1745.37 1
1299.05 861.879 1745.31 1
1299.03 861.909 1745.35 1
1296.44 884.402 1746.98 1
1301 878.249 1748.21 1
1301 878.214 1748.19 1
1295.48 869.335 1745.92 1
1299.45 863.906 1745.57 1
1299.42 863.877 1745.57 1
1300.96 886.885 1747.8 1
1296.59 888.655 1745.55 1
1301.21 879.498 1745.58 1
1301.21 879.543 1745.56 1
1301.07 878.35 1745.65 1
1301.12 878.367 1745.67 1
1301.12 879.411 1745.46 1
1301.07 879.371 1745.44 1
1296.43 886.972 1747.04 1
1299.56 879.022 1749.84 1
1301.04 879.394 1746.02 1
1301.03 879.357 1746 1
1301.01 879.428 1746.01 1
1296 872.545 1746.39 1
1296.03 872.538 1746.43 1
1296.16 874.373 1746.12 1
1300.57 896.011 1747.83 1
1300.6 896.008 1747.14 1
1300.96 886.879 1747.73 1
1295.17 867.27 1746.48 1
1299.36 904.34 1746.62 1
1300.9 878.158 1745.63 1
1300.97 878.174 1745.62 1
1300.95 878.191 1745.65 1
1300.96 887.119 1747.66 1
1300.55 896.229 1747.39 1
1300.93 876.808 1745.68 1
1301.22 887.152 1747.86 1
1301.18 887.206 1747.86 1
1294.77 865.224 1745.56 1
1295.96 872.603 1745.54 1
1295.92 872.59 1745.55 1
1295.88 872.275 1745.71 1
1299.1 862.21 1745.45 1
1295.41 868.695 1747.86 1
1295.41 868.642 1747.86 1
1295.42 868.635 1747.82 1
1300.94 887.794 1747.62 1
1296.1 873.269 1747.21 1
1301.03 877.319 1745.39 1
1301.06 877.282 1745.43 1
1301.02 878.481 1748.17 1
1295.2 867.844 1746.35 1
1296.09 873.631 1746.89 1
1295.38 868.464 1747.66 1
1296.44 884.481 1747.15 1
1296.44 884.522 1747.15 1
1297.82 888.78 1750.11 1
1297.85 888.72 1750.13 1
1297.86 888.745 1750.16 1
1297.81 888.757 1750.14 1
1295.88 871.434 1745.9 1
1295.85 871.399 1745.86 1
1298.98 861.734 1745.4 1
1296.08 872.579 1745.83 1
1295.72 871.537 1745.3 1
1295.42 868.548 1746.21 1
1295.43 868.602 1746.18 1
1295.9 868.787 1748.37 1
1295.84 868.756 1748.38 1
1295.96 871.847 1746.81 1
1299.36 863.671 1745.66 1
1298.68 860.336 1745.48 1
1301.08 878.407 1748.07 1
1296.24 876.157 1747.43 1
1296.24 876.214 1747.41 1
1295.84 871.886 1745.9 1
1300.59 890.623 1748.94 1
1301.01 887.786 1747.71 1
1296.22 874.401 1746.54 1
1295.55 870.302 1746.25 1
1295.57 870.348 1746.26 1
1295.79 895.5 1747.04 1
1294.79 905.973 1750.31 1
1300.33 869.62 1745.45 1
1295.19 867.548 1745.38 1
1299.04 861.976 1746.03 1
1295.63 870.592 1745.52 1
1298.18 885.601 1749.98 1
1295.68 871.441 1745.94 1
1296.06 875.355 1747.38 1
1295.3 867.137 1746.62 1
1299.13 862.593 1745.31 1
1298.81 860.956 1745.74 1
1298.88 862.378 1745.33 1
1300.89 878.227 1745.7 1
1295.52 869.197 1747.89 1
1295.47 869.221 1747.83 1
1296.24 874.074 1745.35 1
1295.75 871.73 1745.52 1
1295.8 871.725 1745.5 1
1295.28 868.184 1745.31 1
1301.07 888.161 1747.72 1
1300.04 867.584 1746.06 1
1300.04 867.597 1746.02 1
1296.19 876.877 1745.37 1
1296.15 876.065 1746.19 1
1296.15 876.069 1746.15 1
1296.01 872.538 1746.16 1
1295.92 873.303 1746.98 1
1295.68 869.313 1745.48 1
1294.87 865.434 1745.37 1
1295.04 866.988 1746.46 1
1300.92 879.021 1745.38 1
1300.92 878.981 1745.4 1
1296.13 874.449 1745.49 1
1296.19 875.247 1745.59 1
1298.97 861.707 1745.72 1
1298.98 861.746 1745.73 1
1298.74 907.233 1747.15 1
1295 866.611 1745.58 1
1296.42 886.252 1746.71 1
1299.8 867.641 1745.84 1
1299.82 867.623 1745.77 1
1296.53 888.612 1745.64 1
1296.12 873.577 1746.57 1
1296.39 881.399 1746.57 1
1301.06 878.235 1748.11 1
1296.38 880.658 1747.57 1
1300.95 878.431 1745.65 1
1295.78 872.294 1745.5 1
1298.68 885.948 1750.01 1
1301.04 878.107 1746.19 1
1301.18 879.743 1747.03 1
1299.55 879.337 1749.83 1
1296.37 891.838 1748.14 1
1296.38 891.773 1748.09 1
1296.37 891.821 1748.07 1
1295.68 869.453 1748.28 1
1297.18 870.021 1749.52 2
1295.93 873.196 1746.34 1
1296.28 876.314 1747.21 1
1296.01 872.381 1745.67 1
1296.16 873.238 1745.75 1
1295.77 895.533 1747.28 1
1295.77 895.494 1747.28 1
1296.3 891.48 1748.26 1
1301.13 887.871 1747.74 1
1301.12 887.88 1747.82 1
1301.09 887.862 1747.8 1
1295.89 871.246 1746.45 1
1301.02 887.959 1747.93 1
1301.05 887.989 1747.94 1
1300.98 888.052 1748.07 1
1295.8 871.017 1745.88 1
1300.14 868.086 1746.66 1
1295.37 868.617 1747.59 1
1294.87 865.395 1745.36 1
1296.05 872.528 1747.22 1
1296.02 872.536 1747.29 1
1299.97 867.116 1746.14 1
1298.7 860.945 1745.45 1
1301.01 888.254 1747.75 1
1300.95 888.253 1747.75 1
1300.95 888.24 1747.7 1
1301.01 888.266 1747.71 1
1295.91 872.137 1745.31 1
1298 885.808 1749.89 1
1294.41 863.323 1745.34 1
1298.71 907.388 1747.15 1
1296.18 874.964 1745.43 1
1296.15 874.903 1745.42 1
1296.25 874.703 1745.96 1
1300.95 887.251 1748.07 1
1298.99 861.805 1745.84 1
1296.34 891.579 1748.04 1
1296.38 880.547 1747.23 1
1296.15 876.213 1745.99 1
1296.15 876.165 1746.01 2
1299.8 867.557 1745.86 1
1299.41 879.439 1749.63 1
1299.46 879.439 1749.61 1
1298.28 885.459 1749.99 1
1294.68 864.696 1745.62 1
1295.97 873.362 1745.3 1
1301.02 878.646 1746.34 1
1301.03 891.124 1747.54 1
1295.8 895.912 1747.04 1
1299.04 862.343 1746.05 1
1299.1 862.329 1746.06 1
1296.04 874.901 1747.67 1
1296.15 876.593 1747.1 1
1295.87 871.258 1745.99 1
1295.84 871.324 1746.01 1
1295.63 869.019 1747.58 1
1296.09 873.785 1745.53 1
1295.93 871.312 1745.91 1
1301 878.653 1748.31 1
1295.95 873.198 1746.63 1
1298.58 881.945 1750.08 1
1295.94 872.643 1746.79 1
1295.97 872.633 1746.85 1
1300.74 894.668 1746.76 1
1299.31 879.405 1749.69 1
1296.22 874.484 1746.04 1
1296.27 891.923 1747.94 1
1296.06 873.59 1746.95 1
1296.13 873.566 1746.95 1
1296.06 873.55 1746.95 1
1296.1 873.586 1746.99 1
1296.42 873.99 1748.81 1
1300.75 894.297 1747.69 1
1298.97 861.552 1745.81 1
1301.08 877.885 1745.42 1
1295.38 868.748 1747.59 1
1296.37 888.404 1745.75 1
1296.46 887.036 1747.19 1
1299 862.176 1746.04 1
1295.55 870.322 1746.69 1
1296.49 894.131 1749.7 1
1295.47 869.688 1746.12 1
1295.89 895.875 1746.99 1
1301.12 877.912 1746.17 1
1295.78 872.328 1745.37 2
1296.09 875.679 1747.19 1
1295.79 868.976 1748.07 1
1295.79 868.966 1748.02 1
1295.87 872.195 1745.54 1
1295.92 872.153 1745.57 1
1295.9 872.207 1745.51 1
1295.73 871.495 1745.74 1
1295.69 871.487 1745.79 1
1301.15 878.115 1745.32 1
1301.11 878.14 1745.31 1
1295.87 868.949 1748.29 1
1295.91 869.018 1748.28 1
1301.12 879.423 1745.39 1
1301.09 879.452 1745.41 1
1301.06 879.384 1745.4 1
1295.9 873.216 1746.64 1
1295.8 872.322 1747.69 1
1295.02 866.832 1746.32 1
1295.04 866.864 1746.33 1
1299.64 865.118 1745.38 1
1299.64 865.077 1745.39 1
1294.79 905.959 1750.26 1
1301.06 887.869 1747.72 1
1295.75 872.072 1746.21 1
1295.78 872.052 1746.19 1
1295.75 895.927 1746.96 1
1295.61 870.702 1746.37 1
1300.55 896.223 1747.2 1
1296.6 880.916 1747.44 1
1298.88 861.99 1745.37 1
1295.56 870.479 1745.55 1
1295.59 870.496 1745.58 1
1294.66 908.608 1750.76 1
1298.96 862.607 1745.38 1
1296.19 875.519 1745.72 1
1296.15 875.515 1745.7 1
1301.12 878.3 1745.97 1
1295.55 870.303 1746.09 1
1296.49 881.189 1748.31 1
1299.34 878.927 1749.86 1
1301.19 879.152 1745.66 1
1300.42 896.703 1747.43 1
1296.2 876.553 1746.9 1
1296.43 884.39 1747.57 1
1296.43 884.341 1747.54 1
1298.83 903.504 1749.8 1
1295.65 871.041 1746.1 1
1295.68 871.007 1746.09 1
1295.34 868.631 1745.69 1
1295.33 868.602 1745.65 1
1296.47 888.782 1745.71 1
1296.46 888.783 1745.66 1
1301.09 877.694 1745.8 1
1301.1 877.719 1745.77 1
1301.01 887.945 1747.99 1
1295.8 871.409 1745.95 1
1296.15 876.1 1747.41 1
1295.28 868.262 1746.09 1
1295.05 867.036 1746.32 1
1295.04 866.981 1746.28 1
1295.93 872.477 1746.32 1
1300.43 896.534 1748.34 1
1300.87 878.022 1745.57 1
1300.91 878.066 1745.6 1
1297.38 892.14 1750.18 1
1299.04 862 1745.37 1
1295.86 872.125 1746.12 1
1296.21 891.781 1748.29 1
1301.03 887.176 1747.9 1
1298.31 885.947 1749.95 1
1296.34 891.759 1747.93 1
1299.94 867.661 1746.54 1
1299.96 867.67 1746.51 1
1299.95 867.638 1746.47 1
1296.03 873.394 1746.28 1
1295.64 871 1745.44 1
1295.64 870.924 1745.4 1
1296.25 876.426 1747.36 1
1296.28 876.394 1747.38 1
1299.28 863.022 1745.39 1
1296.25 877.323 1745.64 1
1296.28 877.301 1745.67 1
1296.42 886.645 1746.77 1
1300.32 869.592 1745.52 1
1295.88 871.735 1746.27 1
1295.95 874.07 1746.58 1
1300.93 878.696 1745.57 1
1300.91 878.651 1745.57 1
1301.18 879.44 1745.48 1
1301.19 879.484 1745.49 1
1296.1 874.61 1745.79 1
1298.88 862.027 1745.35 1
1298.85 862.08 1745.4 1
1295.54 868.439 1747.54 1
1301.01 878.705 1748.16 1
1296.13 873.556 1747.27 1
1296.14 873.564 1747.31 1
1297.04 892.706 1750.03 1
1295.33 868.455 1747.65 1
1295.34 868.435 1747.71 1
1295.35 868.506 1747.7 1
1294.79 865.336 1745.59 1
1295.97 873.558 1747.91 1
1298.99 862.043 1746.13 1
1296.31 875.3 1745.45 1
1295.64 868.797 1748.37 1
1301.08 877.791 1746.08 1
1300.97 876.953 1745.89 1
1301.06 877.256 1746.04 1
1298.63 860.074 1745.6 1
1298.82 862.017 1745.56 1
1295.9 873.44 1745.49 1
1300.95 879.707 1745.42 1
1296.41 881.101 1746.72 1
1295.96 873.928 1745.61 1
1296 871.942 1746.83 1
1301.12 878.177 1746.03 1
1295.54 868.542 1745.32 1
1295.39 869.199 1745.39 1
1295.4 869.263 1745.37 1
1295.54 870.394 1746.48 1
1298.92 861.371 1745.4 1
1298.95 861.395 1745.41 1
1298.88 885.489 1749.98 1
1294.89 866.086 1746 1
1301 888.216 1747.93 1
1299.05 861.879 1745.63 1
1296.07 872.548 1746.34 1
1296.07 872.552 1746.41 1
1298.97 862.341 1746.01 1
1298.93 862.308 1746.02 1
1298.97 862.302 1745.97 1
1299.05 905.999 1746.27 1
1299.08 862.031 1745.65 1
1299.04 862.049 1745.7 1
1299.07 862.049 1745.73 1
1301.1 879.166 1745.87 1
1301.07 879.149 1745.86 1
1301.06 879.205 1745.91 1
1295.57 868.489 1747.56 1
1300.08 867.931 1745.89 1
1300.09 867.93 1745.93 1
1299.06 861.93 1745.62 1
1299.07 861.997 1745.63 1
1299.04 861.97 1745.67 1
1297.67 891.266 1750.27 1
1295.16 867.478 1746.43 1
1295.13 867.522 1746.39 1
1295.65 869.145 1745.44 1
1299.91 866.797 1745.98 1
1300.5 896.63 1747.49 1
1295.64 870.807 1746.24 1
1300.12 867.997 1746.4 1
1300.12 868.025 1746.34 1
1300.09 868.025 1746.37 1
1300.14 868.07 1746.38 1
1301.03 877.159 1745.48 1
1301.06 877.131 1745.49 1
1301.06 877.115 1745.52 1
1301.01 877.156 1745.53 1
1295.94 871.576 1746.57 1
1296.17 891.951 1748.04 1
1301.09 879.054 1745.99 1
1295.86 873.214 1747.35 1
1298.78 861.701 1745.58 1
1300.96 887.069 1747.71 1
1301.11 887.943 1747.62 1
1301.14 887.952 1747.66 1
1301.17 887.931 1747.62 1
1301.05 878.279 1746.19 1
1301.15 878.322 1745.94 1
1300.68 890.53 1748.95 1
1300.71 894.612 1748.07 1
1296.45 887.071 1747.09 1
1295.94 895.835 1747.13 1
1298.72 861.496 1745.41 1
1298.75 861.484 1745.39 1
1295.62 870.261 1745.37 1
1299.04 862.983 1745.31 1
1301.07 877.473 1745.64 1
1295.8 872.129 1745.38 1
1300.71 894.621 1748.24 2
1300.74 894.558 1748.26 2
1300.7 894.608 1748.27 1
1295.93 868.876 1748.32 1
1295.93 868.797 1748.31 1
1295.93 871.475 1745.79 1
1295.06 866.998 1746.64 1
1299.85 867.822 1746.02 1
1295.94 873.176 1746.8 1
1295.9 873.235 1746.79 1
1295.79 868.51 1748.22 1
1295.81 871.83 1745.88 1
1295.99 873.693 1745.89 1
1296 873.756 1745.86 1
1296.03 873.721 1745.86 1
1296.36 880.889 1747.51 1
1298.62 860.112 1745.71 1
1298.78 885.405 1750.02 1
1298.83 885.364 1750.06 1
1298.81 885.4 1750.07 1
1298.85 885.375 1750.03 1
1295.62 870.441 1745.32 1
1301.1 887.127 1747.75 1
1301.11 887.094 1747.71 1
1301.05 887.083 1747.75 1
1301.05 887.14 1747.74 1
1299.62 902.296 1748.44 1
1299.68 902.312 1748.45 2
1295.81 872.345 1745.35 1
1295.79 872.382 1745.34 1
1295.79 872.397 1745.38 1
1295.74 871.682 1745.34 1
1295.78 871.627 1745.32 1
1295.71 871.307 1745.89 1
1295.19 867.941 1746.4 1
1295.22 867.913 1746.37 1
1297.77 895.367 1750.52 1
1297.09 877.569 1749.32 1
1296.44 884.184 1747.5 1
1296.44 884.223 1747.52 1
1300.28 869.004 1745.69 1
1296.33 894.386 1749.55 1
1295.53 868.726 1747.45 1
1298.68 860.348 1746.02 1
1296.21 874.345 1746.53 1
1296.19 874.355 1746.49 1
1296.02 871.95 1745.44 1
1296.04 873.405 1746.25 1
1298.37 885.367 1750.14 1
1295.64 868.844 1747.72 1
1300.8 893.629 1748.04 1
1295.08 867.231 1746.37 1
1295.35 868.63 1747.66 1
1295.82 872.66 1747.58 1
1301.19 886.982 1747.98 1
1296.12 875.934 1745.93 1
1296.13 875.983 1745.86 1
1301.26 881.037 1745.36 1
1295.57 870.487 1745.66 1
1295.57 870.414 1745.69 1
1298.55 885.524 1750.18 1
1301.09 877.539 1745.33 1
1301.05 877.529 1745.33 1
1301.09 877.535 1745.39 1
1296.35 876.43 1746.14 1
1298.91 862.107 1745.69 1
1296.27 905.635 1750.94 1
1296.24 905.601 1750.94 1
1299.2 862.696 1745.46 1
1295.93 895.923 1747.15 1
1298.8 862.005 1745.39 1
1295.65 869.168 1745.37 1
1299.59 902.208 1748.45 1
1301.1 878.788 1745.47 1
1301.06 878.733 1745.45 1
1295.89 895.811 1747.01 1
1300.97 892.021 1747.69 1
1300.94 891.972 1747.71 2
1299.04 861.87 1745.59 1
1295.99 874.098 1746.06 1
1298.48 885.39 1749.99 1
1298.42 885.423 1749.99 1
1300.95 892.035 1747.66 1
1295.66 868.549 1747.87 1
1300.32 869.616 1745.49 1
1300.99 879.232 1746.24 1
1294.83 865.556 1745.55 1
1295.99 873.71 1746.2 1
1301 878.138 1745.41 1
1298.7 907.184 1747.05 1
1296.34 875.469 1745.45 1
1296.05 874.765 1746 1
1295.87 871.818 1746.45 1
1295.96 873.411 1746.31 1
1296.13 873.889 1745.57 1
1301.01 878.21 1746.4 1
1301.01 878.224 1746.36 1
1296.59 880.558 1747.59 1
1295.85 871.115 1746.25 1
1295.81 871.163 1746.23 1
1295.53 869.05 1747.41 1
1295.38 867.558 1746.48 1
1299.28 863.153 1745.44 1
1296.25 874.539 1745.45 1
1296.44 884.197 1747.61 1
1295.79 872.224 1745.45 1
1298.35 885.706 1750.08 1
1298.38 885.714 1750.05 1
1296.01 872.323 1747.23 1
1296 872.364 1747.2 1
1296.02 872.322 1747.18 1
1295.46 869.803 1746.79 1
1295.97 874.028 1745.84 1
1296.12 875.454 1745.34 1
1296.14 875.49 1745.3 1
1300 867.312 1746.11 1
1295.89 873.384 1745.98 1
1296.38 886.812 1746.17 1
1301.03 887.081 1747.95 1
1295.78 895.637 1747.27 1
1298.93 862.055 1745.83 1
1299 862.103 1745.83 1
1295.87 871.632 1745.98 1
1295.55 870.28 1746.29 1
1295.57 870.298 1746.33 1
1299.5 864.263 1745.67 1
1298.9 861.517 1745.71 1
1300.56 894.546 1748.23 1
1300.5 894.556 1748.25 1
1300.89 886.614 1748.4 1
1296.01 873.871 1746.33 1
1296.15 873.605 1747.12 1
1296.58 875.739 1748.87 1
1300.59 894.561 1748.17 1
1300.65 894.566 1748.21 2
1300.67 894.6 1748.15 1
1300.62 894.591 1748.21 1
1296.15 876.158 1746.22 1
1296.04 873.55 1746.64 1
1296.11 872.808 1746 1
1296.09 872.793 1746.03 1
1295.98 872.978 1745.33 1
1300.48 896.469 1747.34 1
1295.85 871.427 1745.34 1
1295.79 871.481 1745.36 1
1295.86 871.476 1745.36 1
1298.81 862.054 1745.33 1
1301.15 878.815 1745.49 1
1301.08 878.819 1745.45 1
1301.12 878.835 1745.43 1
1301.09 878.498 1745.56 1
1301.13 878.476 1745.62 1
1301.09 878.487 1745.63 1
1296.11 892.213 1748.25 1
1296.38 891.628 1748.33 1
1296.06 892.335 1748.06 1
1296.2 874.63 1746.06 1
1296.21 874.591 1746.07 1
1300.95 887.971 1747.82 1
1301.15 887.013 1747.85 1
1299.93 866.968 1746.25 1
1296.03 874.564 1745.62 1
1296 874.517 1745.61 1
1295.43 869.276 1745.75 1
1295.44 869.306 1745.78 1
1299.31 863.247 1745.39 1
1299.28 863.27 1745.37 1
1300.86 876.844 1745.51 1
1296.27 891.897 1748.03 1
1296.31 891.837 1748.01 1
1296.34 891.853 1748.03 1
1296.4 885.719 1746.51 1
1296.44 885.74 1746.54 1
1296.33 891.622 1748.48 1
1296.1 874.69 1746.16 1
1295.83 870.75 1745.45 1
1295.85 870.706 1745.39 1
1295.82 870.731 1745.4 1
1295.66 871.348 1746.36 1
1297.91 895.231 1750.55 1
1295.71 871.456 1746.12 1
1299.14 862.329 1745.82 1
1299.13 862.294 1745.84 1
1296.1 892.24 1748.31 1
1296.09 892.279 1748.28 1
1295.77 872.029 1745.58 1
1295.83 872.068 1745.59 1
1295.38 867.43 1746.19 1
1300.53 896.372 1747.32 1
1300.57 896.362 1747.37 1
1297.24 870.019 1749.47 1
1297.21 869.956 1749.46 1
1296.24 891.875 1748.36 1
1300.94 878.437 1748.19 1
1300.95 878.372 1748.18 1
1296.23 891.687 1748.35 1
1295.96 873.798 1745.44 1
1296 873.839 1745.39 1
1299.92 866.884 1746.17 1
1298.49 885.199 1750.19 1
1296.27 877.686 1745.72 1
1295.88 872.622 1745.65 1
1295.92 872.603 1745.65 1
1295.9 871.147 1746.42 1
1299.93 866.868 1745.8 1
1296.34 888.578 1745.63 1
1296.37 888.606 1745.61 1
1296.07 875.026 1745.94 1
1296.07 874.981 1745.89 1
1298.99 878.959 1749.93 1
1295.75 872.032 1745.54 1
1295.75 871.972 1745.59 1
1296.36 880.992 1747.32 1
1296.39 880.974 1747.3 1
1298.52 885.583 1749.94 1
1301.23 879.998 1745.6 1
1296.35 880.559 1747.29 1
1296.39 880.553 1747.31 1
1299.19 862.714 1745.3 1
1299.2 862.737 1745.34 1
1299.15 862.745 1745.36 1
1299.88 867.955 1746.12 1
1299.89 867.996 1746.14 1
1295.38 867.507 1746.27 1
1301.25 881.864 1747.76 1
1301.07 877.374 1745.86 1
1295.97 873.953 1747.14 1
1294.65 864.653 1745.35 1
1295.26 868.184 1746.64 1
1295.96 873.827 1746.07 1
1295.97 873.875 1746.06 1
1298.17 885.81 1750.11 1
1298.19 885.776 1750.04 1
1296.16 891.82 1748.46 1
1300.65 894.774 1748.18 1
1300.69 894.828 1748.16 1
1301.16 879.017 1745.36 1
1301.19 879.044 1745.37 1
1296.15 873.438 1747.32 1
1296.44 884.124 1747.13 1
1296.45 884.118 1747.09 1
1301.02 878.282 1746.28 1
1296.29 877.415 1745.96 1
1295.66 869.061 1747.54 1
1300.49 896.603 1748.39 2
1296.09 874.978 1745.31 1
1296.07 874.986 1745.37 1
1298.39 885.387 1750.02 1
1295.85 872.977 1746.53 1
1295.86 868.946 1748.41 1
1295.9 868.996 1748.41 1
1296.25 877.284 1745.94 1
1299.06 862.107 1745.65 1
1298.94 861.498 1745.43 1
1298.96 861.529 1745.39 1
1298.7 885.375 1750.03 1
1295.72 871.604 1747.37 1
1296.14 891.749 1748 1
1295.5 869.028 1747.89 1
1295.49 869.046 1747.85 1
1295.76 868.416 1748.15 1
1301.14 878.29 1746.06 1
