x y z
1300.17 867.958 1745.69
1300.14 867.808 1745.74
1300.16 867.958 1745.85
1300.14 867.808 1745.91
1300.16 867.958 1746.02
1300.14 867.808 1746.07
1300.16 867.958 1746.19
1300.14 867.808 1746.24
1300.16 867.958 1746.36
1300.14 867.808 1746.41
1300.16 867.958 1746.53
1300.14 867.808 1746.58
1300.16 867.958 1746.69
1300.14 867.808 1746.74
1300.16 867.958 1746.86
1300.13 867.808 1746.91
1300.16 867.958 1747.03
1300.13 867.808 1747.08
1300.15 867.958 1747.2
1300.13 867.808 1747.25
1300.14 867.958 1747.36
1300.11 867.808 1747.41
1300.12 867.958 1747.53
1300.09 867.808 1747.58
1300.09 867.958 1747.69
1300.06 867.808 1747.74
1300.05 867.958 1747.85
1300.01 867.808 1747.9
1299.99 867.958 1748.01
1299.95 867.808 1748.06
1299.93 867.958 1748.17
1299.88 867.808 1748.21
1299.86 867.958 1748.32
1299.81 867.808 1748.36
1299.77 867.958 1748.46
1299.72 867.808 1748.5
1295.38 867.958 1748.16
1295.34 867.808 1748.1
1295.32 867.958 1748
1295.27 867.808 1747.94
1295.26 867.958 1747.84
1295.22 867.808 1747.79
1295.22 867.958 1747.68
1295.18 867.808 1747.62
1295.18 867.958 1747.52
1295.15 867.808 1747.46
1295.16 867.958 1747.35
1295.14 867.808 1747.29
1295.15 867.958 1747.19
1295.13 867.808 1747.12
1295.15 867.958 1747.02
1295.13 867.808 1746.96
1295.15 867.958 1746.85
1295.13 867.808 1746.79
1295.15 867.958 1746.68
1295.13 867.808 1746.62
1295.15 867.958 1746.52
1295.13 867.808 1746.45
1295.16 867.958 1746.35
1295.13 867.808 1746.29
1295.16 867.958 1746.18
1295.13 867.808 1746.12
1295.16 867.958 1746.01
1295.14 867.808 1745.95
1295.16 867.958 1745.85
1295.14 867.808 1745.78
1295.16 867.958 1745.68
1295.14 867.808 1745.62
1295.16 867.958 1745.51
1295.14 867.808 1745.45
1295.16 867.958 1745.34
1295.14 867.808 1745.28
1295.16 867.958 1745.18
1295.14 867.808 1745.11
1295.17 867.958 1745.01
1295.14 867.808 1744.95
1295.17 867.958 1744.84
1295.14 867.808 1744.78
1295.17 867.958 1744.67
1295.15 867.808 1744.61
1295.17 867.958 1744.51
1295.15 867.808 1744.44
1295.17 867.958 1744.34
1295.15 867.808 1744.28
1295.23 867.958 1744.23
1295.26 867.808 1744.22
1295.4 867.958 1744.23
1295.43 867.808 1744.23
1295.56 867.958 1744.23
1295.6 867.808 1744.23
1295.72 867.958 1744.23
1295.74 867.808 1744.23
1295.86 867.958 1744.24
1295.88 867.808 1744.23
1296 867.958 1744.24
1296.02 867.808 1744.23
1296.14 867.958 1744.24
1296.16 867.808 1744.23
1296.27 867.958 1744.24
1296.3 867.808 1744.24
1296.41 867.958 1744.24
1296.43 867.808 1744.24
1296.55 867.958 1744.24
1296.57 867.808 1744.24
1296.69 867.958 1744.25
1296.71 867.808 1744.24
1296.82 867.958 1744.25
1296.85 867.808 1744.24
1296.96 867.958 1744.25
1296.98 867.808 1744.25
1297.1 867.958 1744.25
1297.12 867.808 1744.25
1297.24 867.958 1744.25
1297.26 867.808 1744.25
1297.38 867.958 1744.26
1297.4 867.808 1744.25
1297.51 867.958 1744.26
1297.54 867.808 1744.25
1297.65 867.958 1744.26
1297.67 867.808 1744.25
1297.79 867.958 1744.26
1297.81 867.808 1744.26
1297.93 867.958 1744.26
1297.95 867.808 1744.26
1298.06 867.958 1744.26
1298.09 867.808 1744.26
1298.2 867.958 1744.27
1298.23 867.808 1744.26
1298.34 867.958 1744.27
1298.36 867.808 1744.26
1298.48 867.958 1744.27
1298.5 867.808 1744.26
1298.62 867.958 1744.27
1298.64 867.808 1744.27
1298.75 867.958 1744.27
1298.78 867.808 1744.27
1298.89 867.958 1744.28
1298.92 867.808 1744.27
1299.03 867.958 1744.28
1299.05 867.808 1744.27
1299.17 867.958 1744.28
1299.19 867.808 1744.27
1299.31 867.958 1744.28
1299.33 867.808 1744.28
1299.44 867.958 1744.28
1299.47 867.808 1744.28
1299.58 867.958 1744.28
1299.6 867.808 1744.28
1299.68 867.958 1748.6
1299.62 867.808 1748.64
1299.57 867.958 1748.73
1299.51 867.808 1748.77
1299.46 867.958 1748.86
1299.4 867.808 1748.89
1299.34 867.958 1748.97
1299.27 867.808 1749
1299.21 867.958 1749.08
1299.14 867.808 1749.11
1299.08 867.958 1749.18
1299.01 867.808 1749.2
1298.93 867.958 1749.27
1298.86 867.808 1749.29
1298.79 867.958 1749.35
1298.71 867.808 1749.37
1298.63 867.958 1749.42
1298.56 867.808 1749.43
1298.48 867.958 1749.48
1298.4 867.808 1749.49
1298.32 867.958 1749.52
1298.24 867.808 1749.53
1298.15 867.958 1749.56
1298.08 867.808 1749.57
1297.99 867.958 1749.59
1297.91 867.808 1749.59
1297.82 867.958 1749.6
1297.74 867.808 1749.6
1297.65 867.958 1749.61
1297.58 867.808 1749.6
1297.49 867.958 1749.6
1297.41 867.808 1749.59
1297.32 867.958 1749.59
1297.24 867.808 1749.57
1297.16 867.958 1749.56
1297.08 867.808 1749.54
1296.99 867.958 1749.52
1296.92 867.808 1749.5
1296.83 867.958 1749.47
1296.76 867.808 1749.44
1296.68 867.958 1749.41
1296.6 867.808 1749.38
1296.53 867.958 1749.34
1296.45 867.808 1749.31
1296.38 867.958 1749.26
1296.31 867.808 1749.22
1296.24 867.958 1749.17
1296.17 867.808 1749.13
1296.1 867.958 1749.07
1296.04 867.808 1749.03
1295.97 867.958 1748.96
1295.91 867.808 1748.92
1295.85 867.958 1748.84
1295.79 867.808 1748.8
1295.74 867.958 1748.72
1295.68 867.808 1748.67
1295.64 867.958 1748.59
1295.58 867.808 1748.54
1295.54 867.958 1748.45
1295.49 867.808 1748.4
1295.46 867.958 1748.31
1295.41 867.808 1748.25
1299.66 867.508 1744.27
1299.69 867.357 1744.26
1299.83 867.508 1744.27
1299.86 867.357 1744.27
1300 867.508 1744.27
1300.03 867.357 1744.27
1300.11 867.508 1744.33
1300.08 867.357 1744.38
1300.11 867.508 1744.5
1300.08 867.357 1744.55
1300.11 867.508 1744.67
1300.08 867.357 1744.72
1300.1 867.508 1744.83
1300.08 867.357 1744.88
1300.1 867.508 1745
1300.08 867.357 1745.05
1300.1 867.508 1745.17
1300.08 867.357 1745.22
1300.1 867.508 1745.34
1300.08 867.357 1745.39
1300.1 867.508 1745.5
1300.08 867.357 1745.55
1300.1 867.508 1745.67
1300.07 867.357 1745.72
1300.1 867.508 1745.84
1300.07 867.357 1745.89
1300.1 867.508 1746.01
1300.07 867.357 1746.06
1300.09 867.508 1746.17
1300.07 867.357 1746.22
1300.09 867.508 1746.34
1300.07 867.357 1746.39
1300.09 867.508 1746.51
1300.07 867.357 1746.56
1300.09 867.508 1746.68
1300.07 867.357 1746.73
1300.09 867.508 1746.84
1300.07 867.357 1746.89
1300.09 867.508 1747.01
1300.06 867.357 1747.06
1300.08 867.508 1747.18
1300.06 867.357 1747.23
1300.08 867.508 1747.35
1300.05 867.357 1747.4
1300.06 867.508 1747.51
1300.02 867.357 1747.56
1300.02 867.508 1747.68
1299.99 867.357 1747.73
1299.98 867.508 1747.84
1299.94 867.357 1747.89
1299.93 867.508 1748
1299.88 867.357 1748.04
1299.86 867.508 1748.15
1299.82 867.357 1748.2
1299.79 867.508 1748.3
1299.74 867.357 1748.34
1299.7 867.508 1748.45
1299.65 867.357 1748.49
1295.39 867.508 1748.29
1295.34 867.357 1748.24
1295.31 867.508 1748.14
1295.26 867.357 1748.08
1295.25 867.508 1747.99
1295.2 867.357 1747.93
1295.19 867.508 1747.83
1295.15 867.357 1747.77
1295.15 867.508 1747.67
1295.11 867.357 1747.61
1295.11 867.508 1747.5
1295.08 867.357 1747.44
1295.09 867.508 1747.34
1295.06 867.357 1747.28
1295.08 867.508 1747.17
1295.06 867.357 1747.11
1295.08 867.508 1747
1295.06 867.357 1746.94
1295.08 867.508 1746.83
1295.06 867.357 1746.77
1295.08 867.508 1746.67
1295.06 867.357 1746.6
1295.08 867.508 1746.5
1295.06 867.357 1746.44
1295.09 867.508 1746.33
1295.06 867.357 1746.27
1295.09 867.508 1746.16
1295.06 867.357 1746.1
1295.09 867.508 1746
1295.06 867.357 1745.93
1295.09 867.508 1745.83
1295.07 867.357 1745.77
1295.09 867.508 1745.66
1295.07 867.357 1745.6
1295.09 867.508 1745.49
1295.07 867.357 1745.43
1295.09 867.508 1745.33
1295.07 867.357 1745.26
1295.09 867.508 1745.16
1295.07 867.357 1745.1
1295.1 867.508 1744.99
1295.07 867.357 1744.93
1295.1 867.508 1744.82
1295.07 867.357 1744.76
1295.1 867.508 1744.66
1295.07 867.357 1744.59
1295.1 867.508 1744.49
1295.08 867.357 1744.43
1295.1 867.508 1744.32
1295.08 867.357 1744.26
1295.16 867.508 1744.21
1295.19 867.357 1744.21
1295.33 867.508 1744.21
1295.36 867.357 1744.21
1295.49 867.508 1744.22
1295.53 867.357 1744.21
1295.65 867.508 1744.22
1295.67 867.357 1744.21
1295.79 867.508 1744.22
1295.81 867.357 1744.21
1295.93 867.508 1744.22
1295.95 867.357 1744.22
1296.06 867.508 1744.22
1296.09 867.357 1744.22
1296.2 867.508 1744.22
1296.22 867.357 1744.22
1296.34 867.508 1744.23
1296.36 867.357 1744.22
1296.48 867.508 1744.23
1296.5 867.357 1744.22
1296.62 867.508 1744.23
1296.64 867.357 1744.22
1296.75 867.508 1744.23
1296.78 867.357 1744.23
1296.89 867.508 1744.23
1296.91 867.357 1744.23
1297.03 867.508 1744.24
1297.05 867.357 1744.23
1297.17 867.508 1744.24
1297.19 867.357 1744.23
1297.31 867.508 1744.24
1297.33 867.357 1744.23
1297.44 867.508 1744.24
1297.47 867.357 1744.24
1297.58 867.508 1744.24
1297.6 867.357 1744.24
1297.72 867.508 1744.24
1297.74 867.357 1744.24
1297.86 867.508 1744.25
1297.88 867.357 1744.24
1298 867.508 1744.25
1298.02 867.357 1744.24
1298.13 867.508 1744.25
1298.16 867.357 1744.24
1298.27 867.508 1744.25
1298.29 867.357 1744.25
1298.41 867.508 1744.25
1298.43 867.357 1744.25
1298.55 867.508 1744.25
1298.57 867.357 1744.25
1298.69 867.508 1744.26
1298.71 867.357 1744.25
1298.82 867.508 1744.26
1298.85 867.357 1744.25
1298.96 867.508 1744.26
1298.98 867.357 1744.26
1299.1 867.508 1744.26
1299.12 867.357 1744.26
1299.24 867.508 1744.26
1299.26 867.357 1744.26
1299.37 867.508 1744.27
1299.4 867.357 1744.26
1299.51 867.508 1744.27
1299.54 867.357 1744.26
1299.61 867.508 1748.58
1299.55 867.357 1748.62
1299.5 867.508 1748.72
1299.44 867.357 1748.75
1299.39 867.508 1748.84
1299.33 867.357 1748.87
1299.27 867.508 1748.96
1299.21 867.357 1748.99
1299.14 867.508 1749.06
1299.07 867.357 1749.09
1299.01 867.508 1749.16
1298.94 867.357 1749.19
1298.87 867.508 1749.25
1298.79 867.357 1749.27
1298.72 867.508 1749.33
1298.64 867.357 1749.35
1298.57 867.508 1749.4
1298.49 867.357 1749.42
1298.41 867.508 1749.46
1298.33 867.357 1749.47
1298.25 867.508 1749.51
1298.17 867.357 1749.52
1298.09 867.508 1749.55
1298.01 867.357 1749.55
1297.92 867.508 1749.57
1297.84 867.357 1749.57
1297.75 867.508 1749.59
1297.67 867.357 1749.59
1297.59 867.508 1749.59
1297.51 867.357 1749.59
1297.42 867.508 1749.59
1297.34 867.357 1749.58
1297.25 867.508 1749.57
1297.17 867.357 1749.55
1297.09 867.508 1749.54
1297.01 867.357 1749.52
1296.92 867.508 1749.5
1296.85 867.357 1749.48
1296.76 867.508 1749.45
1296.69 867.357 1749.43
1296.61 867.508 1749.39
1296.53 867.357 1749.36
1296.46 867.508 1749.32
1296.38 867.357 1749.29
1296.31 867.508 1749.24
1296.24 867.357 1749.21
1296.17 867.508 1749.15
1296.1 867.357 1749.11
1296.03 867.508 1749.05
1295.97 867.357 1749.01
1295.9 867.508 1748.94
1295.84 867.357 1748.9
1295.78 867.508 1748.83
1295.72 867.357 1748.78
1295.67 867.508 1748.7
1295.61 867.357 1748.65
1295.57 867.508 1748.57
1295.51 867.357 1748.52
1295.47 867.508 1748.43
1295.42 867.357 1748.38
1299.59 867.057 1744.25
1299.62 866.907 1744.25
1299.76 867.057 1744.25
1299.79 866.907 1744.25
1299.93 867.057 1744.26
1299.96 866.907 1744.25
1300.04 867.057 1744.31
1300.01 866.907 1744.36
1300.04 867.057 1744.48
1300.01 866.907 1744.53
1300.04 867.057 1744.65
1300.01 866.907 1744.7
1300.03 867.057 1744.82
1300.01 866.907 1744.87
1300.03 867.057 1744.98
1300.01 866.907 1745.03
1300.03 867.057 1745.15
1300.01 866.907 1745.2
1300.03 867.057 1745.32
1300.01 866.907 1745.37
1300.03 867.057 1745.49
1300.01 866.907 1745.54
1300.03 867.057 1745.65
1300 866.907 1745.7
1300.03 867.057 1745.82
1300 866.907 1745.87
1300.03 867.057 1745.99
1300 866.907 1746.04
1300.02 867.057 1746.16
1300 866.907 1746.21
1300.02 867.057 1746.32
1300 866.907 1746.37
1300.02 867.057 1746.49
1300 866.907 1746.54
1300.02 867.057 1746.66
1300 866.907 1746.71
1300.02 867.057 1746.83
1300 866.907 1746.88
1300.02 867.057 1746.99
1299.99 866.907 1747.04
1300.02 867.057 1747.16
1299.99 866.907 1747.21
1300.01 867.057 1747.33
1299.98 866.907 1747.38
1299.99 867.057 1747.5
1299.95 866.907 1747.55
1299.95 867.057 1747.66
1299.92 866.907 1747.71
1299.91 867.057 1747.82
1299.87 866.907 1747.87
1299.86 867.057 1747.98
1299.81 866.907 1748.03
1299.79 867.057 1748.14
1299.75 866.907 1748.18
1299.72 867.057 1748.28
1299.67 866.907 1748.33
1299.63 867.057 1748.43
1299.58 866.907 1748.47
1299.54 867.057 1748.57
1299.48 866.907 1748.61
1295.4 867.057 1748.42
1295.35 866.907 1748.36
1295.32 867.057 1748.27
1295.26 866.907 1748.22
1295.24 867.057 1748.12
1295.19 866.907 1748.07
1295.17 867.057 1747.97
1295.13 866.907 1747.91
1295.12 867.057 1747.81
1295.08 866.907 1747.75
1295.07 867.057 1747.65
1295.04 866.907 1747.59
1295.04 867.057 1747.49
1295.01 866.907 1747.42
1295.02 867.057 1747.32
1294.99 866.907 1747.26
1295.01 867.057 1747.15
1294.98 866.907 1747.09
1295.01 867.057 1746.98
1294.98 866.907 1746.92
1295.01 867.057 1746.82
1294.98 866.907 1746.76
1295.01 867.057 1746.65
1294.99 866.907 1746.59
1295.01 867.057 1746.48
1294.99 866.907 1746.42
1295.01 867.057 1746.31
1294.99 866.907 1746.25
1295.01 867.057 1746.15
1294.99 866.907 1746.09
1295.01 867.057 1745.98
1294.99 866.907 1745.92
1295.02 867.057 1745.81
1294.99 866.907 1745.75
1295.02 867.057 1745.64
1294.99 866.907 1745.58
1295.02 867.057 1745.48
1294.99 866.907 1745.41
1295.02 867.057 1745.31
1295 866.907 1745.25
1295.02 867.057 1745.14
1295 866.907 1745.08
1295.02 867.057 1744.97
1295 866.907 1744.91
1295.02 867.057 1744.81
1295 866.907 1744.74
1295.02 867.057 1744.64
1295 866.907 1744.58
1295.03 867.057 1744.47
1295 866.907 1744.41
1295.03 867.057 1744.3
1295 866.907 1744.24
1295.09 867.057 1744.19
1295.12 866.907 1744.19
1295.25 867.057 1744.2
1295.28 866.907 1744.19
1295.42 867.057 1744.2
1295.45 866.907 1744.19
1295.58 867.057 1744.2
1295.6 866.907 1744.2
1295.72 867.057 1744.2
1295.74 866.907 1744.2
1295.85 867.057 1744.2
1295.88 866.907 1744.2
1295.99 867.057 1744.21
1296.01 866.907 1744.2
1296.13 867.057 1744.21
1296.15 866.907 1744.2
1296.27 867.057 1744.21
1296.29 866.907 1744.2
1296.41 867.057 1744.21
1296.43 866.907 1744.21
1296.54 867.057 1744.21
1296.57 866.907 1744.21
1296.68 867.057 1744.21
1296.7 866.907 1744.21
1296.82 867.057 1744.22
1296.84 866.907 1744.21
1296.96 867.057 1744.22
1296.98 866.907 1744.21
1297.1 867.057 1744.22
1297.12 866.907 1744.21
1297.23 867.057 1744.22
1297.26 866.907 1744.22
1297.37 867.057 1744.22
1297.39 866.907 1744.22
1297.51 867.057 1744.23
1297.53 866.907 1744.22
1297.65 867.057 1744.23
1297.67 866.907 1744.22
1297.79 867.057 1744.23
1297.81 866.907 1744.22
1297.92 867.057 1744.23
1297.95 866.907 1744.23
1298.06 867.057 1744.23
1298.08 866.907 1744.23
1298.2 867.057 1744.23
1298.22 866.907 1744.23
1298.34 867.057 1744.24
1298.36 866.907 1744.23
1298.48 867.057 1744.24
1298.5 866.907 1744.23
1298.61 867.057 1744.24
1298.64 866.907 1744.23
1298.75 867.057 1744.24
1298.77 866.907 1744.24
1298.89 867.057 1744.24
1298.91 866.907 1744.24
1299.03 867.057 1744.24
1299.05 866.907 1744.24
1299.17 867.057 1744.25
1299.19 866.907 1744.24
1299.3 867.057 1744.25
1299.33 866.907 1744.24
1299.44 867.057 1744.25
1299.46 866.907 1744.25
1299.43 867.057 1748.7
1299.37 866.907 1748.74
1299.32 867.057 1748.82
1299.26 866.907 1748.86
1299.2 867.057 1748.94
1299.13 866.907 1748.97
1299.07 867.057 1749.05
1299 866.907 1749.07
1298.94 867.057 1749.14
1298.87 866.907 1749.17
1298.8 867.057 1749.23
1298.72 866.907 1749.26
1298.65 867.057 1749.31
1298.57 866.907 1749.33
1298.5 867.057 1749.38
1298.42 866.907 1749.4
1298.34 867.057 1749.44
1298.26 866.907 1749.45
1298.18 867.057 1749.49
1298.1 866.907 1749.5
1298.01 867.057 1749.53
1297.94 866.907 1749.53
1297.85 867.057 1749.56
1297.77 866.907 1749.56
1297.68 867.057 1749.57
1297.6 866.907 1749.57
1297.52 867.057 1749.58
1297.44 866.907 1749.57
1297.35 867.057 1749.57
1297.27 866.907 1749.56
1297.18 867.057 1749.55
1297.1 866.907 1749.54
1297.02 867.057 1749.52
1296.94 866.907 1749.51
1296.85 867.057 1749.48
1296.78 866.907 1749.46
1296.69 867.057 1749.43
1296.62 866.907 1749.41
1296.54 867.057 1749.37
1296.46 866.907 1749.35
1296.39 867.057 1749.3
1296.31 866.907 1749.27
1296.24 867.057 1749.22
1296.17 866.907 1749.19
1296.1 867.057 1749.13
1296.03 866.907 1749.1
1295.96 867.057 1749.03
1295.89 866.907 1748.99
1295.83 867.057 1748.93
1295.77 866.907 1748.88
1295.71 867.057 1748.81
1295.65 866.907 1748.76
1295.6 867.057 1748.69
1295.54 866.907 1748.64
1295.5 867.057 1748.56
1295.44 866.907 1748.5
1299.52 866.607 1744.24
1299.55 866.456 1744.23
1299.69 866.607 1744.24
1299.72 866.456 1744.23
1299.85 866.607 1744.24
1299.89 866.456 1744.23
1299.97 866.607 1744.3
1299.94 866.456 1744.35
1299.97 866.607 1744.46
1299.94 866.456 1744.51
1299.96 866.607 1744.63
1299.94 866.456 1744.68
1299.96 866.607 1744.8
1299.94 866.456 1744.85
1299.96 866.607 1744.97
1299.94 866.456 1745.02
1299.96 866.607 1745.13
1299.94 866.456 1745.18
1299.96 866.607 1745.3
1299.93 866.456 1745.35
1299.96 866.607 1745.47
1299.93 866.456 1745.52
1299.96 866.607 1745.64
1299.93 866.456 1745.69
1299.96 866.607 1745.8
1299.93 866.456 1745.85
1299.95 866.607 1745.97
1299.93 866.456 1746.02
1299.95 866.607 1746.14
1299.93 866.456 1746.19
1299.95 866.607 1746.31
1299.93 866.456 1746.36
1299.95 866.607 1746.47
1299.93 866.456 1746.53
1299.95 866.607 1746.64
1299.93 866.456 1746.69
1299.95 866.607 1746.81
1299.92 866.456 1746.86
1299.95 866.607 1746.98
1299.92 866.456 1747.03
1299.94 866.607 1747.15
1299.92 866.456 1747.2
1299.94 866.607 1747.31
1299.91 866.456 1747.36
1299.91 866.607 1747.48
1299.88 866.456 1747.53
1299.88 866.607 1747.64
1299.85 866.456 1747.69
1299.84 866.607 1747.81
1299.8 866.456 1747.85
1299.79 866.607 1747.96
1299.74 866.456 1748.01
1299.72 866.607 1748.12
1299.67 866.456 1748.16
1299.65 866.607 1748.27
1299.6 866.456 1748.31
1299.56 866.607 1748.41
1299.51 866.456 1748.45
1299.47 866.607 1748.55
1299.41 866.456 1748.59
1299.36 866.607 1748.68
1299.3 866.456 1748.72
1295.42 866.607 1748.54
1295.36 866.456 1748.49
1295.33 866.607 1748.4
1295.27 866.456 1748.35
1295.24 866.607 1748.26
1295.19 866.456 1748.2
1295.17 866.607 1748.11
1295.12 866.456 1748.05
1295.1 866.607 1747.95
1295.05 866.456 1747.9
1295.04 866.607 1747.79
1295 866.456 1747.74
1295 866.607 1747.63
1294.96 866.456 1747.57
1294.97 866.607 1747.47
1294.93 866.456 1747.41
1294.95 866.607 1747.3
1294.92 866.456 1747.24
1294.94 866.607 1747.14
1294.91 866.456 1747.07
1294.93 866.607 1746.97
1294.91 866.456 1746.91
1294.93 866.607 1746.8
1294.91 866.456 1746.74
1294.94 866.607 1746.63
1294.91 866.456 1746.57
1294.94 866.607 1746.47
1294.91 866.456 1746.4
1294.94 866.607 1746.3
1294.91 866.456 1746.24
1294.94 866.607 1746.13
1294.91 866.456 1746.07
1294.94 866.607 1745.96
1294.92 866.456 1745.9
1294.94 866.607 1745.79
1294.92 866.456 1745.73
1294.94 866.607 1745.63
1294.92 866.456 1745.57
1294.94 866.607 1745.46
1294.92 866.456 1745.4
1294.94 866.607 1745.29
1294.92 866.456 1745.23
1294.95 866.607 1745.12
1294.92 866.456 1745.06
1294.95 866.607 1744.96
1294.92 866.456 1744.89
1294.95 866.607 1744.79
1294.92 866.456 1744.73
1294.95 866.607 1744.62
1294.92 866.456 1744.56
1294.95 866.607 1744.45
1294.93 866.456 1744.39
1294.95 866.607 1744.29
1294.93 866.456 1744.23
1295.01 866.607 1744.18
1295.04 866.456 1744.17
1295.18 866.607 1744.18
1295.21 866.456 1744.17
1295.35 866.607 1744.18
1295.38 866.456 1744.18
1295.5 866.607 1744.18
1295.52 866.456 1744.18
1295.64 866.607 1744.18
1295.66 866.456 1744.18
1295.78 866.607 1744.19
1295.8 866.456 1744.18
1295.92 866.607 1744.19
1295.94 866.456 1744.18
1296.06 866.607 1744.19
1296.08 866.456 1744.19
1296.19 866.607 1744.19
1296.21 866.456 1744.19
1296.33 866.607 1744.19
1296.35 866.456 1744.19
1296.47 866.607 1744.2
1296.49 866.456 1744.19
1296.61 866.607 1744.2
1296.63 866.456 1744.19
1296.75 866.607 1744.2
1296.77 866.456 1744.19
1296.88 866.607 1744.2
1296.91 866.456 1744.2
1297.02 866.607 1744.2
1297.04 866.456 1744.2
1297.16 866.607 1744.2
1297.18 866.456 1744.2
1297.3 866.607 1744.21
1297.32 866.456 1744.2
1297.44 866.607 1744.21
1297.46 866.456 1744.2
1297.58 866.607 1744.21
1297.6 866.456 1744.2
1297.71 866.607 1744.21
1297.73 866.456 1744.21
1297.85 866.607 1744.21
1297.87 866.456 1744.21
1297.99 866.607 1744.22
1298.01 866.456 1744.21
1298.13 866.607 1744.22
1298.15 866.456 1744.21
1298.27 866.607 1744.22
1298.29 866.456 1744.21
1298.4 866.607 1744.22
1298.43 866.456 1744.22
1298.54 866.607 1744.22
1298.56 866.456 1744.22
1298.68 866.607 1744.22
1298.7 866.456 1744.22
1298.82 866.607 1744.23
1298.84 866.456 1744.22
1298.96 866.607 1744.23
1298.98 866.456 1744.22
1299.09 866.607 1744.23
1299.12 866.456 1744.22
1299.23 866.607 1744.23
1299.25 866.456 1744.23
1299.37 866.607 1744.23
1299.39 866.456 1744.23
1299.25 866.607 1748.81
1299.19 866.456 1748.84
1299.13 866.607 1748.92
1299.06 866.456 1748.95
1299 866.607 1749.03
1298.93 866.456 1749.06
1298.86 866.607 1749.13
1298.79 866.456 1749.15
1298.72 866.607 1749.22
1298.65 866.456 1749.24
1298.58 866.607 1749.3
1298.5 866.456 1749.32
1298.42 866.607 1749.37
1298.35 866.456 1749.38
1298.27 866.607 1749.43
1298.19 866.456 1749.44
1298.11 866.607 1749.47
1298.03 866.456 1749.48
1297.94 866.607 1749.51
1297.86 866.456 1749.52
1297.78 866.607 1749.54
1297.7 866.456 1749.54
1297.61 866.607 1749.55
1297.53 866.456 1749.55
1297.44 866.607 1749.56
1297.36 866.456 1749.55
1297.28 866.607 1749.55
1297.19 866.456 1749.54
1297.11 866.607 1749.53
1297.03 866.456 1749.52
1296.94 866.607 1749.51
1296.86 866.456 1749.49
1296.78 866.607 1749.47
1296.7 866.456 1749.45
1296.62 866.607 1749.42
1296.54 866.456 1749.39
1296.46 866.607 1749.36
1296.39 866.456 1749.33
1296.31 866.607 1749.29
1296.24 866.456 1749.26
1296.16 866.607 1749.21
1296.09 866.456 1749.17
1296.02 866.607 1749.12
1295.95 866.456 1749.08
1295.89 866.607 1749.02
1295.82 866.456 1748.98
1295.76 866.607 1748.91
1295.69 866.456 1748.87
1295.64 866.607 1748.79
1295.58 866.456 1748.75
1295.53 866.607 1748.67
1295.47 866.456 1748.62
